utt1	utt2	asv_before	asv_after
LA_0004	LA_E_4677898	0.125282	0.380071
LA_0028	LA_E_7071105	0.279861	0.335896
LA_0029	LA_E_2335166	0.198614	0.263704
LA_0027	LA_E_6226411	0.189093	0.318221
LA_0043	LA_E_2782166	0.310331	0.193210
LA_0006	LA_E_1910725	0.238349	0.331474
LA_0006	LA_E_4425345	0.314796	0.321253
LA_0020	LA_E_5311555	0.334516	0.270960
LA_0001	LA_E_2267340	0.242712	0.331493
LA_0048	LA_E_9964383	0.083281	0.346046
LA_0028	LA_E_4210108	0.248229	0.331176
LA_0035	LA_E_4201069	0.349654	0.256446
LA_0039	LA_E_4409988	0.229049	0.397112
LA_0004	LA_E_5755456	0.065995	0.230198
LA_0004	LA_E_2544206	0.237122	0.189783
LA_0039	LA_E_2357668	0.221250	0.412282
LA_0025	LA_E_2232644	0.170480	0.391549
LA_0048	LA_E_3806788	0.087986	0.331649
LA_0045	LA_E_6001702	0.104947	0.290377
LA_0041	LA_E_4407998	0.212175	0.282830
LA_0034	LA_E_2977806	0.149722	0.323608
LA_0028	LA_E_5356954	0.230166	0.353578
LA_0036	LA_E_6474938	0.138514	0.376569
LA_0032	LA_E_9419761	0.276985	0.228293
LA_0034	LA_E_7499814	0.231247	0.326177
LA_0004	LA_E_4880075	0.129752	0.357069
LA_0043	LA_E_2801235	0.304908	0.337629
LA_0031	LA_E_6891052	0.172506	0.377561
LA_0001	LA_E_5384156	0.237317	0.179065
LA_0037	LA_E_6910266	0.094380	0.429157
LA_0027	LA_E_8629337	0.196764	0.321915
LA_0031	LA_E_5047880	0.245431	0.403056
LA_0008	LA_E_7857986	0.240602	0.258735
LA_0027	LA_E_7068059	0.239704	0.393415
LA_0012	LA_E_1304770	0.179840	0.281347
LA_0043	LA_E_1202552	0.324914	0.232895
LA_0016	LA_E_4409988	0.112544	0.255574
LA_0027	LA_E_2340025	0.235183	0.376583
LA_0006	LA_E_3674629	0.393045	0.268966
LA_0001	LA_E_9211880	0.217107	0.400129
LA_0010	LA_E_3097814	0.138334	0.429045
LA_0008	LA_E_5590452	0.211059	0.331756
LA_0041	LA_E_1514361	0.197941	0.362793
LA_0039	LA_E_5075088	0.408353	0.290098
LA_0031	LA_E_4660937	0.206333	0.212586
LA_0016	LA_E_9649773	0.190677	0.256928
LA_0048	LA_E_3422999	0.094918	0.357667
LA_0001	LA_E_5911852	0.258188	0.386514
LA_0043	LA_E_3248504	0.250551	0.374870
LA_0031	LA_E_7227174	0.293350	0.388543
LA_0043	LA_E_7094448	0.291508	0.219125
LA_0045	LA_E_7503369	0.244219	0.423359
LA_0013	LA_E_4142452	0.289495	0.347465
LA_0028	LA_E_2256037	0.192945	0.360391
LA_0035	LA_E_7077143	0.366331	0.308730
LA_0045	LA_E_9476762	0.173470	0.359867
LA_0041	LA_E_9267554	0.252826	0.275458
LA_0048	LA_E_9592318	0.035776	0.280195
LA_0026	LA_E_4691178	0.237843	0.388662
LA_0043	LA_E_5067958	0.366797	0.348936
LA_0004	LA_E_4539620	0.156012	0.214793
LA_0027	LA_E_5625513	0.174607	0.379370
LA_0008	LA_E_5163080	0.284972	0.269431
LA_0034	LA_E_9053445	0.172052	0.343064
LA_0044	LA_E_6214943	0.228310	0.386185
LA_0035	LA_E_6578760	0.155055	0.331821
LA_0025	LA_E_9464037	0.177165	0.232642
LA_0025	LA_E_6976427	0.097877	0.296842
LA_0005	LA_E_1111393	0.209780	0.387956
LA_0016	LA_E_7093258	0.295487	0.361435
LA_0009	LA_E_7233576	0.194186	0.204007
LA_0031	LA_E_6586177	0.195097	0.423291
LA_0039	LA_E_2584900	0.271119	0.258861
LA_0013	LA_E_5369306	0.348256	0.387390
LA_0026	LA_E_7970060	0.220059	0.280524
LA_0031	LA_E_8536147	0.320328	0.268568
LA_0004	LA_E_2578590	0.121943	0.371547
LA_0045	LA_E_1024417	0.201807	0.419418
LA_0019	LA_E_9882420	0.219658	0.310876
LA_0041	LA_E_7651481	0.140315	0.321022
LA_0027	LA_E_9935772	0.206631	0.341297
LA_0041	LA_E_1200064	0.174086	0.263950
LA_0004	LA_E_4484865	0.133394	0.342393
LA_0043	LA_E_5903059	0.306118	0.303243
LA_0043	LA_E_4856684	0.372897	0.317355
LA_0009	LA_E_9267554	0.287405	0.325695
LA_0039	LA_E_4621916	0.239441	0.371288
LA_0016	LA_E_8819473	0.145418	0.357103
LA_0009	LA_E_5663769	0.099821	0.376366
LA_0001	LA_E_3919880	0.268758	0.318733
LA_0009	LA_E_2943361	0.233056	0.419160
LA_0020	LA_E_1277254	0.228936	0.385273
LA_0001	LA_E_1008476	0.251479	0.233864
LA_0016	LA_E_7414271	0.174327	0.371290
LA_0018	LA_E_7986426	0.328306	0.250287
LA_0026	LA_E_2386709	0.179610	0.392484
LA_0010	LA_E_1373332	0.164675	0.291927
LA_0026	LA_E_5899892	0.254191	0.311378
LA_0034	LA_E_9683949	0.251592	0.357832
LA_0015	LA_E_8647959	0.306737	0.265070
LA_0009	LA_E_2714189	0.223959	0.329149
LA_0022	LA_E_6217699	0.221073	0.211921
LA_0025	LA_E_3876047	0.174949	0.403787
LA_0045	LA_E_4980752	0.177138	0.411839
LA_0007	LA_E_7588699	0.280347	0.198500
LA_0043	LA_E_2660035	0.257977	0.315797
LA_0004	LA_E_4286915	0.121549	0.251118
LA_0004	LA_E_5311555	0.149817	0.247907
LA_0039	LA_E_8031578	0.276439	0.306655
LA_0009	LA_E_3420406	0.237115	0.363376
LA_0025	LA_E_5491900	0.164186	0.368166
LA_0043	LA_E_4539224	0.277587	0.358250
LA_0043	LA_E_5083001	0.334867	0.345611
LA_0045	LA_E_7828067	0.230616	0.191584
LA_0035	LA_E_5980440	0.327650	0.222491
LA_0017	LA_E_3429507	0.232530	0.387913
LA_0027	LA_E_4907030	0.249533	0.406234
LA_0007	LA_E_5604786	0.126151	0.349950
LA_0028	LA_E_4256659	0.301660	0.356623
LA_0034	LA_E_5231295	0.330403	0.288914
LA_0002	LA_E_1770746	0.314313	0.290086
LA_0018	LA_E_7141490	0.275405	0.248130
LA_0041	LA_E_3517101	0.231809	0.379490
LA_0027	LA_E_8368382	0.139923	0.333671
LA_0031	LA_E_1604861	0.164087	0.392971
LA_0039	LA_E_3263742	0.132413	0.221265
LA_0036	LA_E_2381823	0.142172	0.376767
LA_0009	LA_E_4479083	0.230025	0.312359
LA_0043	LA_E_2977806	0.278233	0.202039
LA_0031	LA_E_1395552	0.184358	0.206718
LA_0005	LA_E_7464013	0.294677	0.391260
LA_0026	LA_E_3154071	0.238855	0.325341
LA_0026	LA_E_9124554	0.198614	0.391969
LA_0020	LA_E_8410685	0.241744	0.224463
LA_0027	LA_E_5108121	0.227668	0.391850
LA_0016	LA_E_4217025	0.110363	0.310728
LA_0037	LA_E_7157028	0.131890	0.364785
LA_0018	LA_E_5160672	0.266246	0.395138
LA_0006	LA_E_4596201	0.246962	0.411120
LA_0009	LA_E_6776405	0.248437	0.228743
LA_0045	LA_E_2144963	0.226380	0.407762
LA_0031	LA_E_4701828	0.273141	0.349478
LA_0043	LA_E_5759487	0.221819	0.272907
LA_0036	LA_E_4909157	0.250604	0.291816
LA_0004	LA_E_2988907	0.145453	0.328896
LA_0041	LA_E_7676371	0.217547	0.267459
LA_0027	LA_E_9641502	0.150066	0.371190
LA_0041	LA_E_1983133	0.268415	0.326430
LA_0025	LA_E_9755769	0.117992	0.377347
LA_0011	LA_E_9318500	0.351530	0.321805
LA_0031	LA_E_7630278	0.315675	0.293027
LA_0041	LA_E_9197393	0.193451	0.304247
LA_0004	LA_E_1869249	0.101839	0.301278
LA_0010	LA_E_2362333	0.193525	0.327419
LA_0039	LA_E_3007040	0.342827	0.335034
LA_0043	LA_E_3154071	0.239493	0.376008
LA_0026	LA_E_3206572	0.315838	0.357474
LA_0007	LA_E_1370474	0.191992	0.329100
LA_0025	LA_E_9640136	0.154865	0.384859
LA_0028	LA_E_6966715	0.200185	0.267472
LA_0031	LA_E_6618439	0.182563	0.275902
LA_0042	LA_E_7857986	0.221516	0.351535
LA_0033	LA_E_7847027	0.212642	0.394636
LA_0019	LA_E_5205542	0.270174	0.408310
LA_0008	LA_E_3286136	0.377234	0.387930
LA_0004	LA_E_7450939	0.104213	0.251827
LA_0031	LA_E_8629337	0.333123	0.379576
LA_0030	LA_E_6490680	0.353991	0.325970
LA_0004	LA_E_8855620	0.091797	0.350163
LA_0039	LA_E_6906931	0.184322	0.375745
LA_0007	LA_E_9830496	0.250385	0.400640
LA_0042	LA_E_7706186	0.136388	0.351856
LA_0002	LA_E_8527263	0.215921	0.320259
LA_0039	LA_E_2921544	0.334692	0.302584
LA_0030	LA_E_2602598	0.270057	0.292411
LA_0016	LA_E_6409898	0.275883	0.405428
LA_0031	LA_E_1439904	0.268576	0.414821
LA_0036	LA_E_3381036	0.219874	0.389546
LA_0009	LA_E_3552504	0.228742	0.405507
LA_0043	LA_E_4596132	0.230089	0.358535
LA_0006	LA_E_1526839	0.435233	0.401000
LA_0025	LA_E_4587291	0.171968	0.388807
LA_0043	LA_E_7136460	0.259130	0.249680
LA_0045	LA_E_3174289	0.218200	0.340804
LA_0041	LA_E_7924241	0.103260	0.245210
LA_0011	LA_E_2602598	0.325946	0.274789
LA_0013	LA_E_6551658	0.197977	0.297049
LA_0014	LA_E_4160898	0.246163	0.325216
LA_0043	LA_E_8679347	0.270998	0.315041
LA_0018	LA_E_4618845	0.306850	0.294692
LA_0034	LA_E_6324571	0.042482	0.239898
LA_0004	LA_E_9710595	0.094447	0.199297
LA_0019	LA_E_1526839	0.174139	0.281308
LA_0016	LA_E_1518359	0.134821	0.308604
LA_0012	LA_E_3821622	0.301692	0.333916
LA_0020	LA_E_5376768	0.231594	0.337218
LA_0022	LA_E_2025487	0.118487	0.389755
LA_0033	LA_E_8840762	0.221489	0.320938
LA_0035	LA_E_1518359	0.285756	0.345649
LA_0045	LA_E_4296310	0.196932	0.196388
LA_0009	LA_E_4096577	0.280906	0.274127
LA_0045	LA_E_6332493	0.244883	0.252444
LA_0011	LA_E_8151959	0.409732	0.344695
LA_0004	LA_E_9447534	0.202572	0.376734
LA_0009	LA_E_2353815	0.200363	0.367387
LA_0016	LA_E_7342614	0.139875	0.354077
LA_0019	LA_E_9544156	0.174241	0.376917
LA_0027	LA_E_4829659	0.198111	0.272310
LA_0045	LA_E_6986811	0.074195	0.277805
LA_0009	LA_E_9342797	0.246104	0.425684
LA_0022	LA_E_9342797	0.175362	0.411157
LA_0042	LA_E_9103340	0.151767	0.218087
LA_0022	LA_E_5360976	0.055080	0.291497
LA_0010	LA_E_4880075	0.155970	0.318876
LA_0028	LA_E_2331477	0.291818	0.362266
LA_0001	LA_E_9226172	0.293797	0.270574
LA_0047	LA_E_3509439	0.261694	0.211953
LA_0013	LA_E_2256037	0.208533	0.363464
LA_0044	LA_E_2240603	0.243987	0.381862
LA_0036	LA_E_3527138	0.277584	0.417145
LA_0016	LA_E_8309979	0.186833	0.333304
LA_0028	LA_E_2000203	0.211333	0.341203
LA_0043	LA_E_5939131	0.276597	0.400207
LA_0039	LA_E_5196059	0.308721	0.285078
LA_0041	LA_E_3043348	0.332239	0.188174
LA_0020	LA_E_7643316	0.107140	0.347944
LA_0006	LA_E_6982823	0.345101	0.214006
LA_0004	LA_E_6803735	0.241369	0.335130
LA_0020	LA_E_9578227	0.091093	0.310617
LA_0007	LA_E_3374432	0.168750	0.306181
LA_0007	LA_E_8130303	0.218728	0.327276
LA_0020	LA_E_7296266	0.111150	0.306175
LA_0037	LA_E_3550947	0.316706	0.304393
LA_0031	LA_E_4230026	0.179007	0.386776
LA_0045	LA_E_3550947	0.328148	0.368592
LA_0035	LA_E_5744054	0.176917	0.284277
LA_0007	LA_E_2196801	0.135387	0.336352
LA_0025	LA_E_5864563	0.157366	0.400083
LA_0004	LA_E_6674091	0.161107	0.221100
LA_0013	LA_E_7410535	0.389188	0.308849
LA_0011	LA_E_5881675	0.338016	0.315008
LA_0012	LA_E_6413429	0.229603	0.280068
LA_0010	LA_E_7342614	0.126276	0.320163
LA_0014	LA_E_4980752	0.302117	0.239938
LA_0035	LA_E_6792828	0.210896	0.282128
LA_0041	LA_E_1053797	0.159917	0.383734
LA_0001	LA_E_9432378	0.306102	0.388530
LA_0024	LA_E_5572164	0.091449	0.360962
LA_0043	LA_E_7848261	0.235620	0.215491
LA_0041	LA_E_1644905	0.319250	0.260986
LA_0031	LA_E_2973846	0.318810	0.335539
LA_0048	LA_E_7648787	0.167345	0.340851
LA_0018	LA_E_6286844	0.283908	0.232981
LA_0026	LA_E_7604724	0.303828	0.217417
LA_0035	LA_E_3190451	0.213381	0.348963
LA_0009	LA_E_8609092	0.123343	0.343181
LA_0047	LA_E_7002046	0.213376	0.317387
LA_0015	LA_E_9351726	0.284006	0.401675
LA_0019	LA_E_9978267	0.200861	0.376271
LA_0027	LA_E_7643316	0.268608	0.417647
LA_0009	LA_E_3050309	0.215041	0.375178
LA_0022	LA_E_2406048	0.191456	0.228885
LA_0016	LA_E_8370531	0.219464	0.331300
LA_0023	LA_E_2934751	0.196183	0.334233
LA_0045	LA_E_9567332	0.317530	0.393641
LA_0035	LA_E_4537790	0.289207	0.373159
LA_0004	LA_E_1373332	0.088256	0.203507
LA_0009	LA_E_5637733	0.122356	0.374000
LA_0011	LA_E_4791175	0.395125	0.373129
LA_0026	LA_E_9442676	0.265250	0.299961
LA_0004	LA_E_5624940	0.216681	0.367879
LA_0020	LA_E_5817898	0.102557	0.362249
LA_0035	LA_E_3025992	0.219558	0.288504
LA_0041	LA_E_3425058	0.238950	0.299106
LA_0010	LA_E_4046146	0.181680	0.311432
LA_0035	LA_E_8237320	0.255514	0.378910
LA_0002	LA_E_5773696	0.281084	0.259762
LA_0022	LA_E_8560629	0.239035	0.212569
LA_0023	LA_E_9476709	0.232036	0.358408
LA_0039	LA_E_6723208	0.271003	0.241401
LA_0039	LA_E_5385777	0.362876	0.337280
LA_0025	LA_E_3144502	0.089893	0.344921
LA_0018	LA_E_1109756	0.236588	0.377505
LA_0028	LA_E_1455854	0.365866	0.316403
LA_0014	LA_E_7068059	0.350671	0.342040
LA_0047	LA_E_6543651	0.277225	0.274093
LA_0015	LA_E_7841121	0.196457	0.329301
LA_0023	LA_E_8387973	0.213595	0.316988
LA_0004	LA_E_6217699	0.077815	0.219846
LA_0018	LA_E_4017472	0.274275	0.280532
LA_0016	LA_E_1893259	0.236132	0.325940
LA_0036	LA_E_5397934	0.225721	0.347426
LA_0027	LA_E_8855620	0.325600	0.314197
LA_0009	LA_E_8388654	0.231670	0.387622
LA_0041	LA_E_2467617	0.282490	0.391854
LA_0031	LA_E_4879578	0.338060	0.338997
LA_0007	LA_E_5594933	0.205764	0.219408
LA_0043	LA_E_2995398	0.302601	0.344426
LA_0044	LA_E_1835131	0.189192	0.406864
LA_0026	LA_E_7184368	0.192961	0.304994
LA_0048	LA_E_1174819	0.076238	0.380832
LA_0020	LA_E_5793798	0.132889	0.362759
LA_0017	LA_E_5667435	0.163047	0.397233
LA_0006	LA_E_5759487	0.208927	0.209775
LA_0027	LA_E_1893259	0.284331	0.404217
LA_0034	LA_E_7082447	0.121836	0.393852
LA_0045	LA_E_4426495	0.229654	0.320715
LA_0018	LA_E_5208437	0.323047	0.276324
LA_0045	LA_E_4423975	0.112744	0.414862
LA_0036	LA_E_5369306	0.261065	0.237137
LA_0031	LA_E_1241701	0.240604	0.343124
LA_0016	LA_E_6950768	0.103558	0.330917
LA_0016	LA_E_7564751	0.241245	0.213724
LA_0031	LA_E_3243149	0.261121	0.399982
LA_0036	LA_E_4156580	0.121959	0.231375
LA_0017	LA_E_9442676	0.171010	0.365906
LA_0018	LA_E_4544320	0.305108	0.293060
LA_0035	LA_E_2686819	0.189746	0.319856
LA_0033	LA_E_9053445	0.261475	0.354721
LA_0005	LA_E_9219334	0.293390	0.396917
LA_0009	LA_E_2766353	0.233017	0.271204
LA_0039	LA_E_6586732	0.136818	0.282264
LA_0042	LA_E_6152359	0.233396	0.369285
LA_0008	LA_E_6906931	0.346605	0.311270
LA_0009	LA_E_4238448	0.191663	0.324120
LA_0009	LA_E_3213350	0.271733	0.398604
LA_0030	LA_E_5453966	0.222583	0.354899
LA_0017	LA_E_2048912	0.281056	0.392365
LA_0039	LA_E_6324571	0.102642	0.376135
LA_0034	LA_E_5590452	0.214084	0.367243
LA_0008	LA_E_4001999	0.351711	0.285364
LA_0036	LA_E_2914820	0.213063	0.343269
LA_0048	LA_E_7735772	0.120849	0.309668
LA_0031	LA_E_4439959	0.250779	0.422383
LA_0009	LA_E_3052107	0.205971	0.371239
LA_0030	LA_E_8739004	0.321115	0.322575
LA_0028	LA_E_6336673	0.265998	0.416988
LA_0023	LA_E_2791911	0.228479	0.273597
LA_0041	LA_E_8401416	0.251886	0.349939
LA_0037	LA_E_7706675	0.176440	0.326077
LA_0028	LA_E_4801924	0.219091	0.372455
LA_0045	LA_E_8962374	-0.012125	0.340280
LA_0047	LA_E_3349040	0.142161	0.205142
LA_0030	LA_E_3372566	0.303218	0.403397
LA_0039	LA_E_6746912	0.260116	0.261655
LA_0009	LA_E_2264956	0.254995	0.386774
LA_0039	LA_E_8959603	0.225225	0.218139
LA_0043	LA_E_4663389	0.313418	0.393933
LA_0020	LA_E_8622126	0.118194	0.215744
LA_0045	LA_E_2114085	0.224390	0.227271
LA_0023	LA_E_6500771	0.199750	0.371422
LA_0027	LA_E_7487309	0.267513	0.234311
LA_0020	LA_E_4964276	0.158792	0.351227
LA_0022	LA_E_5329393	0.200439	0.361539
LA_0026	LA_E_6800517	0.166188	0.207047
LA_0035	LA_E_6425689	0.272934	0.356996
LA_0036	LA_E_7785819	0.108091	0.363539
LA_0031	LA_E_9935772	0.181329	0.366696
LA_0007	LA_E_1235824	0.179220	0.234007
LA_0002	LA_E_6500771	0.257122	0.376842
LA_0011	LA_E_4352891	0.379858	0.326057
LA_0041	LA_E_3957776	0.284658	0.403093
LA_0022	LA_E_9818733	0.170200	0.374257
LA_0001	LA_E_7939822	0.331475	0.276974
LA_0009	LA_E_8401778	0.283777	0.347580
LA_0007	LA_E_6589247	0.128978	0.332742
LA_0029	LA_E_6500857	0.199217	0.377948
LA_0013	LA_E_5474635	0.271786	0.237496
LA_0001	LA_E_6440643	0.165124	0.373458
LA_0017	LA_E_1983133	0.178511	0.376129
LA_0009	LA_E_6433877	0.302317	0.357110
LA_0037	LA_E_2099206	0.103412	0.363105
LA_0035	LA_E_1715585	0.177448	0.381123
LA_0037	LA_E_5796726	0.314474	0.350880
LA_0031	LA_E_8959603	0.266200	0.398681
LA_0006	LA_E_2748855	0.176082	0.396614
LA_0008	LA_E_2362429	0.273561	0.266391
LA_0004	LA_E_9905727	0.195683	0.342522
LA_0031	LA_E_5460442	0.099313	0.404533
LA_0009	LA_E_9587391	0.238958	0.280622
LA_0011	LA_E_7246435	0.345504	0.331563
LA_0025	LA_E_5267881	0.221724	0.207995
LA_0010	LA_E_6618439	0.226639	0.273891
LA_0001	LA_E_8220166	0.181182	0.327274
LA_0016	LA_E_7544127	0.274038	0.252564
LA_0045	LA_E_8164751	0.277937	0.283393
LA_0037	LA_E_7536281	0.309529	0.334467
LA_0005	LA_E_8613760	0.185034	0.353673
LA_0026	LA_E_1603570	0.078047	0.354379
LA_0007	LA_E_3246059	0.315189	0.244577
LA_0045	LA_E_7970060	0.203355	0.237547
LA_0037	LA_E_5601278	0.299577	0.339255
LA_0031	LA_E_3957992	0.244839	0.354573
LA_0033	LA_E_2467617	0.193331	0.378419
LA_0032	LA_E_5062781	0.119208	0.425982
LA_0011	LA_E_3367940	0.311259	0.338604
LA_0014	LA_E_7499814	0.276204	0.379784
LA_0007	LA_E_2497126	0.310588	0.266460
LA_0027	LA_E_8370531	0.300852	0.276346
LA_0041	LA_E_5108121	0.210764	0.373479
LA_0008	LA_E_6584821	0.198320	0.382118
LA_0033	LA_E_5538237	0.264088	0.208674
LA_0035	LA_E_5164539	0.258795	0.358764
LA_0020	LA_E_2267312	0.162925	0.377279
LA_0011	LA_E_2854126	0.400239	0.391976
LA_0017	LA_E_4392171	0.185024	0.323877
LA_0006	LA_E_3417739	0.232592	0.213974
LA_0034	LA_E_4723892	0.235505	0.304195
LA_0030	LA_E_6982025	0.225211	0.398377
LA_0004	LA_E_5467152	0.062793	0.308650
LA_0010	LA_E_2801235	0.093792	0.342299
LA_0001	LA_E_2355775	0.189438	0.421358
LA_0019	LA_E_7424196	0.257238	0.365720
LA_0034	LA_E_2460287	0.144678	0.338715
LA_0014	LA_E_7107684	0.316336	0.305213
LA_0016	LA_E_1581815	0.155437	0.331863
LA_0031	LA_E_2638344	0.150784	0.399504
LA_0038	LA_E_7071105	0.266716	0.384175
LA_0037	LA_E_5269639	0.266353	0.219972
LA_0042	LA_E_9417306	0.216431	0.215326
LA_0017	LA_E_4856684	0.200671	0.339954
LA_0009	LA_E_4907030	0.192703	0.300131
LA_0024	LA_E_1768450	0.158202	0.403791
LA_0007	LA_E_5278039	0.189593	0.380879
LA_0023	LA_E_7575364	0.178531	0.311647
LA_0042	LA_E_7651481	0.281931	0.234219
LA_0042	LA_E_6198597	0.390983	0.321189
LA_0027	LA_E_8445080	0.275087	0.246422
LA_0020	LA_E_9902344	0.169878	0.259971
LA_0017	LA_E_2433261	0.278405	0.253399
LA_0035	LA_E_3471461	0.139268	0.332136
LA_0037	LA_E_3997720	0.280929	0.399892
LA_0042	LA_E_8881522	0.249822	0.415649
LA_0042	LA_E_4712931	0.053137	0.370124
LA_0017	LA_E_7700685	0.132548	0.349526
LA_0006	LA_E_8114280	0.253746	0.367665
LA_0020	LA_E_3440941	0.258709	0.353609
LA_0036	LA_E_9506630	0.277870	0.399804
LA_0016	LA_E_1901787	0.201896	0.372012
LA_0016	LA_E_5538237	0.262704	0.337920
LA_0031	LA_E_8359587	0.350475	0.397794
LA_0045	LA_E_3715131	0.017367	0.196204
LA_0027	LA_E_2082015	0.210421	0.335678
LA_0035	LA_E_8672894	0.284383	0.349113
LA_0037	LA_E_8220016	0.274873	0.232157
LA_0010	LA_E_7295579	0.166465	0.363465
LA_0043	LA_E_5906048	0.277581	0.269265
LA_0009	LA_E_3420732	0.246686	0.371537
LA_0020	LA_E_2212964	0.069630	0.338753
LA_0027	LA_E_8313781	0.272236	0.260148
LA_0033	LA_E_9985155	0.153687	0.380702
LA_0025	LA_E_7264581	0.096448	0.278596
LA_0021	LA_E_9567655	0.226782	0.404839
LA_0022	LA_E_2514376	0.163739	0.293092
LA_0039	LA_E_3038793	0.301403	0.286525
LA_0041	LA_E_6628773	0.292115	0.251693
LA_0009	LA_E_9299157	0.228082	0.386452
LA_0035	LA_E_9848915	0.312829	0.356265
LA_0027	LA_E_6618439	0.248535	0.382455
LA_0029	LA_E_4425345	0.158391	0.259652
LA_0031	LA_E_3263742	0.125415	0.386977
LA_0016	LA_E_4001999	0.229377	0.391579
LA_0001	LA_E_8301788	0.237481	0.356757
LA_0022	LA_E_4001999	0.186106	0.395199
LA_0037	LA_E_1649471	0.218558	0.361798
LA_0001	LA_E_1174819	0.197047	0.326734
LA_0045	LA_E_5903059	0.189815	0.245664
LA_0025	LA_E_9219334	0.196433	0.317664
LA_0014	LA_E_5545172	0.298970	0.381493
LA_0009	LA_E_2973846	0.164868	0.368025
LA_0039	LA_E_1441455	0.223869	0.193649
LA_0016	LA_E_3243149	0.266452	0.233183
LA_0048	LA_E_3296819	0.176547	0.298438
LA_0043	LA_E_5859240	0.243648	0.406435
LA_0016	LA_E_1024417	0.234311	0.236197
LA_0025	LA_E_1071484	0.201203	0.383666
LA_0004	LA_E_6790152	0.140162	0.433180
LA_0007	LA_E_2668417	0.245940	0.403025
LA_0042	LA_E_8789512	0.224957	0.364253
LA_0016	LA_E_3743099	0.342917	0.345549
LA_0039	LA_E_7503369	0.333356	0.337082
LA_0026	LA_E_6226411	0.220191	0.408103
LA_0032	LA_E_6255286	0.239590	0.412947
LA_0048	LA_E_7577989	0.047835	0.322331
LA_0025	LA_E_5773696	0.130741	0.274751
LA_0025	LA_E_7641175	0.185696	0.306683
LA_0026	LA_E_7711896	0.278199	0.371258
LA_0031	LA_E_2099206	0.132858	0.395224
LA_0011	LA_E_9752973	0.267105	0.239208
LA_0042	LA_E_7295579	0.240498	0.253567
LA_0025	LA_E_1253524	0.143721	0.375205
LA_0043	LA_E_6785344	0.228303	0.386327
LA_0011	LA_E_4728958	0.306548	0.263484
LA_0004	LA_E_1819968	0.131545	0.245764
LA_0010	LA_E_3844233	0.266042	0.343259
LA_0031	LA_E_9173486	0.280532	0.306234
LA_0014	LA_E_2536345	0.097970	0.236035
LA_0022	LA_E_7924681	0.242519	0.290444
LA_0032	LA_E_3698865	0.236285	0.253093
LA_0037	LA_E_6784880	0.275401	0.326320
LA_0035	LA_E_5982764	0.174807	0.339549
LA_0027	LA_E_7157028	0.223059	0.352109
LA_0001	LA_E_4805595	0.216527	0.381811
LA_0023	LA_E_7498024	0.265288	0.386738
LA_0022	LA_E_5980440	0.168574	0.374588
LA_0037	LA_E_7427372	0.302325	0.234656
LA_0031	LA_E_6784880	0.321629	0.356002
LA_0047	LA_E_7055986	0.290451	0.368343
LA_0026	LA_E_9553910	0.202425	0.392280
LA_0043	LA_E_1471269	0.261438	0.350214
LA_0027	LA_E_3885033	0.305824	0.232867
LA_0009	LA_E_3471187	0.303120	0.257564
LA_0006	LA_E_2406048	0.379417	0.286859
LA_0009	LA_E_8560629	0.211507	0.290192
LA_0023	LA_E_9309205	0.152427	0.395890
LA_0013	LA_E_4277161	0.209562	0.335403
LA_0001	LA_E_7455353	0.385355	0.328078
LA_0047	LA_E_2383411	0.259739	0.325795
LA_0022	LA_E_9470174	0.222045	0.392467
LA_0026	LA_E_2977806	0.144610	0.338822
LA_0009	LA_E_4966722	0.209886	0.433127
LA_0009	LA_E_4936594	-0.065225	0.287049
LA_0005	LA_E_2453283	0.318279	0.349211
LA_0013	LA_E_1426923	0.233701	0.322237
LA_0041	LA_E_5939131	0.240970	0.335579
LA_0018	LA_E_9630899	0.332826	0.309848
LA_0016	LA_E_2714189	0.233085	0.377199
LA_0031	LA_E_9657209	0.146617	0.380421
LA_0004	LA_E_1392000	0.199699	0.342573
LA_0047	LA_E_5329261	0.161535	0.408009
LA_0031	LA_E_8609092	0.106365	0.372571
LA_0021	LA_E_6990123	0.160848	0.354162
LA_0041	LA_E_6324571	0.171114	0.359789
LA_0008	LA_E_7068059	0.237319	0.405313
LA_0026	LA_E_3572990	0.246583	0.378186
LA_0033	LA_E_2724873	0.188966	0.420461
LA_0010	LA_E_1819968	0.192009	0.338262
LA_0039	LA_E_5843536	0.291597	0.221548
LA_0007	LA_E_7464013	0.173575	0.373486
LA_0028	LA_E_9828001	0.334967	0.282082
LA_0037	LA_E_7425196	0.137160	0.375892
LA_0048	LA_E_2993825	0.157342	0.396693
LA_0007	LA_E_8722557	0.202674	0.381864
LA_0035	LA_E_6920234	0.313167	0.226328
LA_0022	LA_E_8645906	0.173185	0.407249
LA_0006	LA_E_2616351	0.223797	0.358663
LA_0020	LA_E_7069760	0.080801	0.274082
LA_0041	LA_E_3800397	0.204389	0.356936
LA_0027	LA_E_8537441	0.344301	0.300414
LA_0028	LA_E_2563765	0.194506	0.274938
LA_0045	LA_E_2936047	0.231699	0.441243
LA_0041	LA_E_2295988	0.219938	0.248579
LA_0004	LA_E_8563026	-0.002965	0.260026
LA_0007	LA_E_4791175	0.206381	0.227608
LA_0045	LA_E_2082015	0.158744	0.262477
LA_0022	LA_E_5302008	0.075012	0.317328
LA_0016	LA_E_4439959	0.153987	0.380448
LA_0047	LA_E_5668603	0.226467	0.309781
LA_0008	LA_E_9564542	0.204630	0.235855
