utt1	utt2	asv_before	asv_after
LA_0004	LA_E_4677898	0.125282	0.264357
LA_0028	LA_E_7071105	0.279861	0.252861
LA_0029	LA_E_2335166	0.198614	0.378379
LA_0027	LA_E_6226411	0.189093	0.277259
LA_0043	LA_E_2782166	0.310331	0.306511
LA_0006	LA_E_1910725	0.238349	0.371546
LA_0006	LA_E_4425345	0.314796	0.335432
LA_0020	LA_E_5311555	0.334516	0.293214
LA_0001	LA_E_2267340	0.242712	0.261763
LA_0048	LA_E_9964383	0.083281	0.322773
LA_0028	LA_E_4210108	0.248229	0.340687
LA_0035	LA_E_4201069	0.349654	0.315617
LA_0039	LA_E_4409988	0.229049	0.395843
LA_0004	LA_E_5755456	0.065995	0.295323
LA_0004	LA_E_2544206	0.237122	0.260896
LA_0039	LA_E_2357668	0.221250	0.396902
LA_0025	LA_E_2232644	0.170480	0.346013
LA_0048	LA_E_3806788	0.087986	0.248257
LA_0045	LA_E_6001702	0.104947	0.255477
LA_0041	LA_E_4407998	0.212175	0.321233
LA_0034	LA_E_2977806	0.149722	0.282517
LA_0028	LA_E_5356954	0.230166	0.355558
LA_0036	LA_E_6474938	0.138514	0.287480
LA_0032	LA_E_9419761	0.276985	0.282032
LA_0034	LA_E_7499814	0.231247	0.331167
LA_0004	LA_E_4880075	0.129752	0.300905
LA_0043	LA_E_2801235	0.304908	0.341498
LA_0031	LA_E_6891052	0.172506	0.347854
LA_0001	LA_E_5384156	0.237317	0.361145
LA_0037	LA_E_6910266	0.094380	0.291947
LA_0027	LA_E_8629337	0.196764	0.288079
LA_0031	LA_E_5047880	0.245431	0.362214
LA_0008	LA_E_7857986	0.240602	0.255982
LA_0027	LA_E_7068059	0.239704	0.374036
LA_0012	LA_E_1304770	0.179840	0.362953
LA_0043	LA_E_1202552	0.324914	0.307725
LA_0016	LA_E_4409988	0.112544	0.256872
LA_0027	LA_E_2340025	0.235183	0.340231
LA_0006	LA_E_3674629	0.393045	0.340579
LA_0001	LA_E_9211880	0.217107	0.344002
LA_0010	LA_E_3097814	0.138334	0.334435
LA_0008	LA_E_5590452	0.211059	0.321543
LA_0041	LA_E_1514361	0.197941	0.348842
LA_0039	LA_E_5075088	0.408353	0.373568
LA_0031	LA_E_4660937	0.206333	0.348622
LA_0016	LA_E_9649773	0.190677	0.299172
LA_0048	LA_E_3422999	0.094918	0.266359
LA_0001	LA_E_5911852	0.258188	0.285474
LA_0043	LA_E_3248504	0.250551	0.262846
LA_0031	LA_E_7227174	0.293350	0.270536
LA_0043	LA_E_7094448	0.291508	0.290295
LA_0045	LA_E_7503369	0.244219	0.236675
LA_0013	LA_E_4142452	0.289495	0.297575
LA_0028	LA_E_2256037	0.192945	0.312959
LA_0035	LA_E_7077143	0.366331	0.359675
LA_0045	LA_E_9476762	0.173470	0.283359
LA_0041	LA_E_9267554	0.252826	0.251837
LA_0048	LA_E_9592318	0.035776	0.291453
LA_0026	LA_E_4691178	0.237843	0.351284
LA_0043	LA_E_5067958	0.366797	0.366311
LA_0004	LA_E_4539620	0.156012	0.280133
LA_0027	LA_E_5625513	0.174607	0.299987
LA_0008	LA_E_5163080	0.284972	0.284148
LA_0034	LA_E_9053445	0.172052	0.323018
LA_0044	LA_E_6214943	0.228310	0.246309
LA_0035	LA_E_6578760	0.155055	0.286612
LA_0025	LA_E_9464037	0.177165	0.331950
LA_0025	LA_E_6976427	0.097877	0.282736
LA_0005	LA_E_1111393	0.209780	0.362713
LA_0016	LA_E_7093258	0.295487	0.310732
LA_0009	LA_E_7233576	0.194186	0.378027
LA_0031	LA_E_6586177	0.195097	0.322553
LA_0039	LA_E_2584900	0.271119	0.268850
LA_0013	LA_E_5369306	0.348256	0.347364
LA_0026	LA_E_7970060	0.220059	0.351462
LA_0031	LA_E_8536147	0.320328	0.322777
LA_0004	LA_E_2578590	0.121943	0.349003
LA_0045	LA_E_1024417	0.201807	0.369706
LA_0019	LA_E_9882420	0.219658	0.261561
LA_0041	LA_E_7651481	0.140315	0.301933
LA_0027	LA_E_9935772	0.206631	0.337124
LA_0041	LA_E_1200064	0.174086	0.334959
LA_0004	LA_E_4484865	0.133394	0.283439
LA_0043	LA_E_5903059	0.306118	0.302383
LA_0043	LA_E_4856684	0.372897	0.266284
LA_0009	LA_E_9267554	0.287405	0.339660
LA_0039	LA_E_4621916	0.239441	0.286519
LA_0016	LA_E_8819473	0.145418	0.336507
LA_0009	LA_E_5663769	0.099821	0.320981
LA_0001	LA_E_3919880	0.268758	0.252874
LA_0009	LA_E_2943361	0.233056	0.260376
LA_0020	LA_E_1277254	0.228936	0.261761
LA_0001	LA_E_1008476	0.251479	0.354928
LA_0016	LA_E_7414271	0.174327	0.283361
LA_0018	LA_E_7986426	0.328306	0.329752
LA_0026	LA_E_2386709	0.179610	0.271893
LA_0010	LA_E_1373332	0.164675	0.341478
LA_0026	LA_E_5899892	0.254191	0.374020
LA_0034	LA_E_9683949	0.251592	0.258233
LA_0015	LA_E_8647959	0.306737	0.311038
LA_0009	LA_E_2714189	0.223959	0.363222
LA_0022	LA_E_6217699	0.221073	0.356606
LA_0025	LA_E_3876047	0.174949	0.330721
LA_0045	LA_E_4980752	0.177138	0.303419
LA_0007	LA_E_7588699	0.280347	0.338286
LA_0043	LA_E_2660035	0.257977	0.367570
LA_0004	LA_E_4286915	0.121549	0.340570
LA_0004	LA_E_5311555	0.149817	0.294857
LA_0039	LA_E_8031578	0.276439	0.307975
LA_0009	LA_E_3420406	0.237115	0.237846
LA_0025	LA_E_5491900	0.164186	0.311020
LA_0043	LA_E_4539224	0.277587	0.274690
LA_0043	LA_E_5083001	0.334867	0.324802
LA_0045	LA_E_7828067	0.230616	0.344320
LA_0035	LA_E_5980440	0.327650	0.293870
LA_0017	LA_E_3429507	0.232530	0.344890
LA_0027	LA_E_4907030	0.249533	0.362031
LA_0007	LA_E_5604786	0.126151	0.252946
LA_0028	LA_E_4256659	0.301660	0.287757
LA_0034	LA_E_5231295	0.330403	0.297998
LA_0002	LA_E_1770746	0.314313	0.336246
LA_0018	LA_E_7141490	0.275405	0.288104
LA_0041	LA_E_3517101	0.231809	0.351598
LA_0027	LA_E_8368382	0.139923	0.267058
LA_0031	LA_E_1604861	0.164087	0.282715
LA_0039	LA_E_3263742	0.132413	0.335111
LA_0036	LA_E_2381823	0.142172	0.280829
LA_0009	LA_E_4479083	0.230025	0.392920
LA_0043	LA_E_2977806	0.278233	0.302323
LA_0031	LA_E_1395552	0.184358	0.349974
LA_0005	LA_E_7464013	0.294677	0.300237
LA_0026	LA_E_3154071	0.238855	0.381744
LA_0026	LA_E_9124554	0.198614	0.330294
LA_0020	LA_E_8410685	0.241744	0.389861
LA_0027	LA_E_5108121	0.227668	0.350255
LA_0016	LA_E_4217025	0.110363	0.275662
LA_0037	LA_E_7157028	0.131890	0.253106
LA_0018	LA_E_5160672	0.266246	0.349442
LA_0006	LA_E_4596201	0.246962	0.258463
LA_0009	LA_E_6776405	0.248437	0.258425
LA_0045	LA_E_2144963	0.226380	0.241840
LA_0031	LA_E_4701828	0.273141	0.288339
LA_0043	LA_E_5759487	0.221819	0.253728
LA_0036	LA_E_4909157	0.250604	0.265741
LA_0004	LA_E_2988907	0.145453	0.335108
LA_0041	LA_E_7676371	0.217547	0.345326
LA_0027	LA_E_9641502	0.150066	0.284097
LA_0041	LA_E_1983133	0.268415	0.274024
LA_0025	LA_E_9755769	0.117992	0.302515
LA_0011	LA_E_9318500	0.351530	0.323180
LA_0031	LA_E_7630278	0.315675	0.333450
LA_0041	LA_E_9197393	0.193451	0.342809
LA_0004	LA_E_1869249	0.101839	0.293661
LA_0010	LA_E_2362333	0.193525	0.363400
LA_0039	LA_E_3007040	0.342827	0.347811
LA_0043	LA_E_3154071	0.239493	0.361434
LA_0026	LA_E_3206572	0.315838	0.274166
LA_0007	LA_E_1370474	0.191992	0.326253
LA_0025	LA_E_9640136	0.154865	0.321006
LA_0028	LA_E_6966715	0.200185	0.360164
LA_0031	LA_E_6618439	0.182563	0.338816
LA_0042	LA_E_7857986	0.221516	0.353635
LA_0033	LA_E_7847027	0.212642	0.353322
LA_0019	LA_E_5205542	0.270174	0.272979
LA_0008	LA_E_3286136	0.377234	0.286811
LA_0004	LA_E_7450939	0.104213	0.255225
LA_0031	LA_E_8629337	0.333123	0.326084
LA_0030	LA_E_6490680	0.353991	0.330496
LA_0004	LA_E_8855620	0.091797	0.292670
LA_0039	LA_E_6906931	0.184322	0.382480
LA_0007	LA_E_9830496	0.250385	0.252017
LA_0042	LA_E_7706186	0.136388	0.324924
LA_0002	LA_E_8527263	0.215921	0.295106
LA_0039	LA_E_2921544	0.334692	0.319767
LA_0030	LA_E_2602598	0.270057	0.257273
LA_0016	LA_E_6409898	0.275883	0.262092
LA_0031	LA_E_1439904	0.268576	0.269990
LA_0036	LA_E_3381036	0.219874	0.247006
LA_0009	LA_E_3552504	0.228742	0.298058
LA_0043	LA_E_4596132	0.230089	0.356284
LA_0006	LA_E_1526839	0.435233	0.365359
LA_0025	LA_E_4587291	0.171968	0.332280
LA_0043	LA_E_7136460	0.259130	0.265711
LA_0045	LA_E_3174289	0.218200	0.356963
LA_0041	LA_E_7924241	0.103260	0.355440
LA_0011	LA_E_2602598	0.325946	0.299608
LA_0013	LA_E_6551658	0.197977	0.332414
LA_0014	LA_E_4160898	0.246163	0.256812
LA_0043	LA_E_8679347	0.270998	0.367497
LA_0018	LA_E_4618845	0.306850	0.309095
LA_0034	LA_E_6324571	0.042482	0.351168
LA_0004	LA_E_9710595	0.094447	0.358919
LA_0019	LA_E_1526839	0.174139	0.304968
LA_0016	LA_E_1518359	0.134821	0.336222
LA_0012	LA_E_3821622	0.301692	0.308160
LA_0020	LA_E_5376768	0.231594	0.362084
LA_0022	LA_E_2025487	0.118487	0.270718
LA_0033	LA_E_8840762	0.221489	0.362513
LA_0035	LA_E_1518359	0.285756	0.259628
LA_0045	LA_E_4296310	0.196932	0.373486
LA_0009	LA_E_4096577	0.280906	0.283756
LA_0045	LA_E_6332493	0.244883	0.362224
LA_0011	LA_E_8151959	0.409732	0.272416
LA_0004	LA_E_9447534	0.202572	0.373821
LA_0009	LA_E_2353815	0.200363	0.296797
LA_0016	LA_E_7342614	0.139875	0.305345
LA_0019	LA_E_9544156	0.174241	0.349258
LA_0027	LA_E_4829659	0.198111	0.339179
LA_0045	LA_E_6986811	0.074195	0.357654
LA_0009	LA_E_9342797	0.246104	0.254235
LA_0022	LA_E_9342797	0.175362	0.347792
LA_0042	LA_E_9103340	0.151767	0.358586
LA_0022	LA_E_5360976	0.055080	0.233908
LA_0010	LA_E_4880075	0.155970	0.277002
LA_0028	LA_E_2331477	0.291818	0.301145
LA_0001	LA_E_9226172	0.293797	0.307163
LA_0047	LA_E_3509439	0.261694	0.266142
LA_0013	LA_E_2256037	0.208533	0.335346
LA_0044	LA_E_2240603	0.243987	0.265202
LA_0036	LA_E_3527138	0.277584	0.307196
LA_0016	LA_E_8309979	0.186833	0.349999
LA_0028	LA_E_2000203	0.211333	0.334357
LA_0043	LA_E_5939131	0.276597	0.272705
LA_0039	LA_E_5196059	0.308721	0.329291
LA_0041	LA_E_3043348	0.332239	0.299378
LA_0020	LA_E_7643316	0.107140	0.276043
LA_0006	LA_E_6982823	0.345101	0.301061
LA_0004	LA_E_6803735	0.241369	0.379052
LA_0020	LA_E_9578227	0.091093	0.270344
LA_0007	LA_E_3374432	0.168750	0.316416
LA_0007	LA_E_8130303	0.218728	0.384812
LA_0020	LA_E_7296266	0.111150	0.359378
LA_0037	LA_E_3550947	0.316706	0.314183
LA_0031	LA_E_4230026	0.179007	0.356680
LA_0045	LA_E_3550947	0.328148	0.329639
LA_0035	LA_E_5744054	0.176917	0.320794
LA_0007	LA_E_2196801	0.135387	0.267474
LA_0025	LA_E_5864563	0.157366	0.288683
LA_0004	LA_E_6674091	0.161107	0.330890
LA_0013	LA_E_7410535	0.389188	0.353581
LA_0011	LA_E_5881675	0.338016	0.340034
LA_0012	LA_E_6413429	0.229603	0.253905
LA_0010	LA_E_7342614	0.126276	0.268402
LA_0014	LA_E_4980752	0.302117	0.277929
LA_0035	LA_E_6792828	0.210896	0.333780
LA_0041	LA_E_1053797	0.159917	0.327868
LA_0001	LA_E_9432378	0.306102	0.284415
LA_0024	LA_E_5572164	0.091449	0.323552
LA_0043	LA_E_7848261	0.235620	0.356902
LA_0041	LA_E_1644905	0.319250	0.314828
LA_0031	LA_E_2973846	0.318810	0.316039
LA_0048	LA_E_7648787	0.167345	0.280833
LA_0018	LA_E_6286844	0.283908	0.265192
LA_0026	LA_E_7604724	0.303828	0.305841
LA_0035	LA_E_3190451	0.213381	0.354017
LA_0009	LA_E_8609092	0.123343	0.319772
LA_0047	LA_E_7002046	0.213376	0.320472
LA_0015	LA_E_9351726	0.284006	0.288667
LA_0019	LA_E_9978267	0.200861	0.341866
LA_0027	LA_E_7643316	0.268608	0.256696
LA_0009	LA_E_3050309	0.215041	0.348189
LA_0022	LA_E_2406048	0.191456	0.366900
LA_0016	LA_E_8370531	0.219464	0.355656
LA_0023	LA_E_2934751	0.196183	0.347846
LA_0045	LA_E_9567332	0.317530	0.308548
LA_0035	LA_E_4537790	0.289207	0.286204
LA_0004	LA_E_1373332	0.088256	0.278152
LA_0009	LA_E_5637733	0.122356	0.292680
LA_0011	LA_E_4791175	0.395125	0.357047
LA_0026	LA_E_9442676	0.265250	0.271654
LA_0004	LA_E_5624940	0.216681	0.243902
LA_0020	LA_E_5817898	0.102557	0.255079
LA_0035	LA_E_3025992	0.219558	0.342412
LA_0041	LA_E_3425058	0.238950	0.264449
LA_0010	LA_E_4046146	0.181680	0.379699
LA_0035	LA_E_8237320	0.255514	0.258395
LA_0002	LA_E_5773696	0.281084	0.329017
LA_0022	LA_E_8560629	0.239035	0.250260
LA_0023	LA_E_9476709	0.232036	0.335276
LA_0039	LA_E_6723208	0.271003	0.265344
LA_0039	LA_E_5385777	0.362876	0.355182
LA_0025	LA_E_3144502	0.089893	0.276572
LA_0018	LA_E_1109756	0.236588	0.321473
LA_0028	LA_E_1455854	0.365866	0.323154
LA_0014	LA_E_7068059	0.350671	0.347586
LA_0047	LA_E_6543651	0.277225	0.298474
LA_0015	LA_E_7841121	0.196457	0.342312
LA_0023	LA_E_8387973	0.213595	0.350598
LA_0004	LA_E_6217699	0.077815	0.331190
LA_0018	LA_E_4017472	0.274275	0.294017
LA_0016	LA_E_1893259	0.236132	0.359990
LA_0036	LA_E_5397934	0.225721	0.268952
LA_0027	LA_E_8855620	0.325600	0.342283
LA_0009	LA_E_8388654	0.231670	0.347136
LA_0041	LA_E_2467617	0.282490	0.273379
LA_0031	LA_E_4879578	0.338060	0.342613
LA_0007	LA_E_5594933	0.205764	0.346692
LA_0043	LA_E_2995398	0.302601	0.315884
LA_0044	LA_E_1835131	0.189192	0.352879
LA_0026	LA_E_7184368	0.192961	0.360775
LA_0048	LA_E_1174819	0.076238	0.347621
LA_0020	LA_E_5793798	0.132889	0.268022
LA_0017	LA_E_5667435	0.163047	0.312395
LA_0006	LA_E_5759487	0.208927	0.364280
LA_0027	LA_E_1893259	0.284331	0.277959
LA_0034	LA_E_7082447	0.121836	0.260102
LA_0045	LA_E_4426495	0.229654	0.380344
LA_0018	LA_E_5208437	0.323047	0.276562
LA_0045	LA_E_4423975	0.112744	0.248671
LA_0036	LA_E_5369306	0.261065	0.285617
LA_0031	LA_E_1241701	0.240604	0.359057
LA_0016	LA_E_6950768	0.103558	0.356928
LA_0016	LA_E_7564751	0.241245	0.257850
LA_0031	LA_E_3243149	0.261121	0.256514
LA_0036	LA_E_4156580	0.121959	0.359100
LA_0017	LA_E_9442676	0.171010	0.327697
LA_0018	LA_E_4544320	0.305108	0.312914
LA_0035	LA_E_2686819	0.189746	0.366034
LA_0033	LA_E_9053445	0.261475	0.244734
LA_0005	LA_E_9219334	0.293390	0.308132
LA_0009	LA_E_2766353	0.233017	0.359004
LA_0039	LA_E_6586732	0.136818	0.244238
LA_0042	LA_E_6152359	0.233396	0.385995
LA_0008	LA_E_6906931	0.346605	0.382413
LA_0009	LA_E_4238448	0.191663	0.280638
LA_0009	LA_E_3213350	0.271733	0.317241
LA_0030	LA_E_5453966	0.222583	0.323955
LA_0017	LA_E_2048912	0.281056	0.275403
LA_0039	LA_E_6324571	0.102642	0.356199
LA_0034	LA_E_5590452	0.214084	0.317960
LA_0008	LA_E_4001999	0.351711	0.344098
LA_0036	LA_E_2914820	0.213063	0.345404
LA_0048	LA_E_7735772	0.120849	0.256260
LA_0031	LA_E_4439959	0.250779	0.372812
LA_0009	LA_E_3052107	0.205971	0.375787
LA_0030	LA_E_8739004	0.321115	0.316254
LA_0028	LA_E_6336673	0.265998	0.264864
LA_0023	LA_E_2791911	0.228479	0.308186
LA_0041	LA_E_8401416	0.251886	0.249519
LA_0037	LA_E_7706675	0.176440	0.338990
LA_0028	LA_E_4801924	0.219091	0.342081
LA_0045	LA_E_8962374	-0.012125	0.268353
LA_0047	LA_E_3349040	0.142161	0.326345
LA_0030	LA_E_3372566	0.303218	0.305600
LA_0039	LA_E_6746912	0.260116	0.283900
LA_0009	LA_E_2264956	0.254995	0.355939
LA_0039	LA_E_8959603	0.225225	0.349581
LA_0043	LA_E_4663389	0.313418	0.307511
LA_0020	LA_E_8622126	0.118194	0.296860
LA_0045	LA_E_2114085	0.224390	0.264617
LA_0023	LA_E_6500771	0.199750	0.343211
LA_0027	LA_E_7487309	0.267513	0.260823
LA_0020	LA_E_4964276	0.158792	0.326901
LA_0022	LA_E_5329393	0.200439	0.362770
LA_0026	LA_E_6800517	0.166188	0.280112
LA_0035	LA_E_6425689	0.272934	0.280121
LA_0036	LA_E_7785819	0.108091	0.265335
LA_0031	LA_E_9935772	0.181329	0.339765
LA_0007	LA_E_1235824	0.179220	0.326784
LA_0002	LA_E_6500771	0.257122	0.284214
LA_0011	LA_E_4352891	0.379858	0.349910
LA_0041	LA_E_3957776	0.284658	0.274977
LA_0022	LA_E_9818733	0.170200	0.332013
LA_0001	LA_E_7939822	0.331475	0.264415
LA_0009	LA_E_8401778	0.283777	0.296806
LA_0007	LA_E_6589247	0.128978	0.267280
LA_0029	LA_E_6500857	0.199217	0.377113
LA_0013	LA_E_5474635	0.271786	0.292343
LA_0001	LA_E_6440643	0.165124	0.252223
LA_0017	LA_E_1983133	0.178511	0.357317
LA_0009	LA_E_6433877	0.302317	0.302676
LA_0037	LA_E_2099206	0.103412	0.359835
LA_0035	LA_E_1715585	0.177448	0.300003
LA_0037	LA_E_5796726	0.314474	0.307392
LA_0031	LA_E_8959603	0.266200	0.364396
LA_0006	LA_E_2748855	0.176082	0.328902
LA_0008	LA_E_2362429	0.273561	0.346677
LA_0004	LA_E_9905727	0.195683	0.332902
LA_0031	LA_E_5460442	0.099313	0.361529
LA_0009	LA_E_9587391	0.238958	0.254052
LA_0011	LA_E_7246435	0.345504	0.325160
LA_0025	LA_E_5267881	0.221724	0.371827
LA_0010	LA_E_6618439	0.226639	0.346197
LA_0001	LA_E_8220166	0.181182	0.315701
LA_0016	LA_E_7544127	0.274038	0.293871
LA_0045	LA_E_8164751	0.277937	0.307441
LA_0037	LA_E_7536281	0.309529	0.326480
LA_0005	LA_E_8613760	0.185034	0.343892
LA_0026	LA_E_1603570	0.078047	0.357027
LA_0007	LA_E_3246059	0.315189	0.298129
LA_0045	LA_E_7970060	0.203355	0.359357
LA_0037	LA_E_5601278	0.299577	0.258976
LA_0031	LA_E_3957992	0.244839	0.237439
LA_0033	LA_E_2467617	0.193331	0.352303
LA_0032	LA_E_5062781	0.119208	0.319103
LA_0011	LA_E_3367940	0.311259	0.260222
LA_0014	LA_E_7499814	0.276204	0.283725
LA_0007	LA_E_2497126	0.310588	0.294587
LA_0027	LA_E_8370531	0.300852	0.286961
LA_0041	LA_E_5108121	0.210764	0.335181
LA_0008	LA_E_6584821	0.198320	0.336087
LA_0033	LA_E_5538237	0.264088	0.267098
LA_0035	LA_E_5164539	0.258795	0.322815
LA_0020	LA_E_2267312	0.162925	0.316933
LA_0011	LA_E_2854126	0.400239	0.366791
LA_0017	LA_E_4392171	0.185024	0.326380
LA_0006	LA_E_3417739	0.232592	0.348640
LA_0034	LA_E_4723892	0.235505	0.309864
LA_0030	LA_E_6982025	0.225211	0.343358
LA_0004	LA_E_5467152	0.062793	0.340657
LA_0010	LA_E_2801235	0.093792	0.358663
LA_0001	LA_E_2355775	0.189438	0.340578
LA_0019	LA_E_7424196	0.257238	0.250650
LA_0034	LA_E_2460287	0.144678	0.283492
LA_0014	LA_E_7107684	0.316336	0.315146
LA_0016	LA_E_1581815	0.155437	0.300905
LA_0031	LA_E_2638344	0.150784	0.318670
LA_0038	LA_E_7071105	0.266716	0.260088
LA_0037	LA_E_5269639	0.266353	0.275695
LA_0042	LA_E_9417306	0.216431	0.386159
LA_0017	LA_E_4856684	0.200671	0.336169
LA_0009	LA_E_4907030	0.192703	0.289505
LA_0024	LA_E_1768450	0.158202	0.333886
LA_0007	LA_E_5278039	0.189593	0.379025
LA_0023	LA_E_7575364	0.178531	0.294142
LA_0042	LA_E_7651481	0.281931	0.295002
LA_0042	LA_E_6198597	0.390983	0.357682
LA_0027	LA_E_8445080	0.275087	0.262883
LA_0020	LA_E_9902344	0.169878	0.367227
LA_0017	LA_E_2433261	0.278405	0.283559
LA_0035	LA_E_3471461	0.139268	0.321477
LA_0037	LA_E_3997720	0.280929	0.279641
LA_0042	LA_E_8881522	0.249822	0.367565
LA_0042	LA_E_4712931	0.053137	0.243272
LA_0017	LA_E_7700685	0.132548	0.276687
LA_0006	LA_E_8114280	0.253746	0.260639
LA_0020	LA_E_3440941	0.258709	0.240869
LA_0036	LA_E_9506630	0.277870	0.312278
LA_0016	LA_E_1901787	0.201896	0.336068
LA_0016	LA_E_5538237	0.262704	0.397938
LA_0031	LA_E_8359587	0.350475	0.333296
LA_0045	LA_E_3715131	0.017367	0.323307
LA_0027	LA_E_2082015	0.210421	0.282357
LA_0035	LA_E_8672894	0.284383	0.261064
LA_0037	LA_E_8220016	0.274873	0.265605
LA_0010	LA_E_7295579	0.166465	0.320557
LA_0043	LA_E_5906048	0.277581	0.314941
LA_0009	LA_E_3420732	0.246686	0.374435
LA_0020	LA_E_2212964	0.069630	0.385488
LA_0027	LA_E_8313781	0.272236	0.273114
LA_0033	LA_E_9985155	0.153687	0.334168
LA_0025	LA_E_7264581	0.096448	0.276285
LA_0021	LA_E_9567655	0.226782	0.336934
LA_0022	LA_E_2514376	0.163739	0.264688
LA_0039	LA_E_3038793	0.301403	0.330920
LA_0041	LA_E_6628773	0.292115	0.303529
LA_0009	LA_E_9299157	0.228082	0.327020
LA_0035	LA_E_9848915	0.312829	0.313593
LA_0027	LA_E_6618439	0.248535	0.351331
LA_0029	LA_E_4425345	0.158391	0.284665
LA_0031	LA_E_3263742	0.125415	0.285316
LA_0016	LA_E_4001999	0.229377	0.369462
LA_0001	LA_E_8301788	0.237481	0.355426
LA_0022	LA_E_4001999	0.186106	0.322962
LA_0037	LA_E_1649471	0.218558	0.361299
LA_0001	LA_E_1174819	0.197047	0.318146
LA_0045	LA_E_5903059	0.189815	0.365811
LA_0025	LA_E_9219334	0.196433	0.348841
LA_0014	LA_E_5545172	0.298970	0.289814
LA_0009	LA_E_2973846	0.164868	0.313779
LA_0039	LA_E_1441455	0.223869	0.242446
LA_0016	LA_E_3243149	0.266452	0.281621
LA_0048	LA_E_3296819	0.176547	0.253976
LA_0043	LA_E_5859240	0.243648	0.364287
LA_0016	LA_E_1024417	0.234311	0.252904
LA_0025	LA_E_1071484	0.201203	0.379159
LA_0004	LA_E_6790152	0.140162	0.362289
LA_0007	LA_E_2668417	0.245940	0.368844
LA_0042	LA_E_8789512	0.224957	0.343983
LA_0016	LA_E_3743099	0.342917	0.331691
LA_0039	LA_E_7503369	0.333356	0.348185
LA_0026	LA_E_6226411	0.220191	0.310246
LA_0032	LA_E_6255286	0.239590	0.343128
LA_0048	LA_E_7577989	0.047835	0.396880
LA_0025	LA_E_5773696	0.130741	0.264094
LA_0025	LA_E_7641175	0.185696	0.300985
LA_0026	LA_E_7711896	0.278199	0.262028
LA_0031	LA_E_2099206	0.132858	0.287659
LA_0011	LA_E_9752973	0.267105	0.267328
LA_0042	LA_E_7295579	0.240498	0.270580
LA_0025	LA_E_1253524	0.143721	0.325519
LA_0043	LA_E_6785344	0.228303	0.356779
LA_0011	LA_E_4728958	0.306548	0.315338
LA_0004	LA_E_1819968	0.131545	0.271007
LA_0010	LA_E_3844233	0.266042	0.375235
LA_0031	LA_E_9173486	0.280532	0.305223
LA_0014	LA_E_2536345	0.097970	0.245096
LA_0022	LA_E_7924681	0.242519	0.267150
LA_0032	LA_E_3698865	0.236285	0.259511
LA_0037	LA_E_6784880	0.275401	0.269634
LA_0035	LA_E_5982764	0.174807	0.308787
LA_0027	LA_E_7157028	0.223059	0.359698
LA_0001	LA_E_4805595	0.216527	0.340001
LA_0023	LA_E_7498024	0.265288	0.358388
LA_0022	LA_E_5980440	0.168574	0.334123
LA_0037	LA_E_7427372	0.302325	0.259478
LA_0031	LA_E_6784880	0.321629	0.324272
LA_0047	LA_E_7055986	0.290451	0.273506
LA_0026	LA_E_9553910	0.202425	0.337325
LA_0043	LA_E_1471269	0.261438	0.380755
LA_0027	LA_E_3885033	0.305824	0.283206
LA_0009	LA_E_3471187	0.303120	0.310348
LA_0006	LA_E_2406048	0.379417	0.311873
LA_0009	LA_E_8560629	0.211507	0.324060
LA_0023	LA_E_9309205	0.152427	0.321528
LA_0013	LA_E_4277161	0.209562	0.359864
LA_0001	LA_E_7455353	0.385355	0.380137
LA_0047	LA_E_2383411	0.259739	0.349822
LA_0022	LA_E_9470174	0.222045	0.356078
LA_0026	LA_E_2977806	0.144610	0.257764
LA_0009	LA_E_4966722	0.209886	0.349907
LA_0009	LA_E_4936594	-0.065225	0.292998
LA_0005	LA_E_2453283	0.318279	0.316777
LA_0013	LA_E_1426923	0.233701	0.372119
LA_0041	LA_E_5939131	0.240970	0.357071
LA_0018	LA_E_9630899	0.332826	0.329832
LA_0016	LA_E_2714189	0.233085	0.346204
LA_0031	LA_E_9657209	0.146617	0.261610
LA_0004	LA_E_1392000	0.199699	0.362967
LA_0047	LA_E_5329261	0.161535	0.327707
LA_0031	LA_E_8609092	0.106365	0.342872
LA_0021	LA_E_6990123	0.160848	0.287829
LA_0041	LA_E_6324571	0.171114	0.327289
LA_0008	LA_E_7068059	0.237319	0.361121
LA_0026	LA_E_3572990	0.246583	0.358468
LA_0033	LA_E_2724873	0.188966	0.358975
LA_0010	LA_E_1819968	0.192009	0.324126
LA_0039	LA_E_5843536	0.291597	0.292879
LA_0007	LA_E_7464013	0.173575	0.334767
LA_0028	LA_E_9828001	0.334967	0.299114
LA_0037	LA_E_7425196	0.137160	0.370146
LA_0048	LA_E_2993825	0.157342	0.248767
LA_0007	LA_E_8722557	0.202674	0.350872
LA_0035	LA_E_6920234	0.313167	0.369905
LA_0022	LA_E_8645906	0.173185	0.334834
LA_0006	LA_E_2616351	0.223797	0.337756
LA_0020	LA_E_7069760	0.080801	0.365341
LA_0041	LA_E_3800397	0.204389	0.372486
LA_0027	LA_E_8537441	0.344301	0.343866
LA_0028	LA_E_2563765	0.194506	0.270986
LA_0045	LA_E_2936047	0.231699	0.256932
LA_0041	LA_E_2295988	0.219938	0.338448
LA_0004	LA_E_8563026	-0.002965	0.227049
LA_0007	LA_E_4791175	0.206381	0.331437
LA_0045	LA_E_2082015	0.158744	0.342444
LA_0022	LA_E_5302008	0.075012	0.250327
LA_0016	LA_E_4439959	0.153987	0.271765
LA_0047	LA_E_5668603	0.226467	0.323873
LA_0008	LA_E_9564542	0.204630	0.381548
