utt1	utt2	asv_before	asv_after
LA_0004	LA_E_4677898	0.125282	0.334546
LA_0028	LA_E_7071105	0.279861	0.368584
LA_0029	LA_E_2335166	0.198614	0.394423
LA_0027	LA_E_6226411	0.189093	0.320308
LA_0043	LA_E_2782166	0.310331	0.278020
LA_0006	LA_E_1910725	0.238349	0.344708
LA_0006	LA_E_4425345	0.314796	0.343370
LA_0020	LA_E_5311555	0.334516	0.260249
LA_0001	LA_E_2267340	0.242712	0.390328
LA_0048	LA_E_9964383	0.083281	0.358648
LA_0028	LA_E_4210108	0.248229	0.336602
LA_0035	LA_E_4201069	0.349654	0.297505
LA_0039	LA_E_4409988	0.229049	0.427681
LA_0004	LA_E_5755456	0.065995	0.356774
LA_0004	LA_E_2544206	0.237122	0.253906
LA_0039	LA_E_2357668	0.221250	0.415555
LA_0025	LA_E_2232644	0.170480	0.402445
LA_0048	LA_E_3806788	0.087986	0.289006
LA_0045	LA_E_6001702	0.104947	0.371417
LA_0041	LA_E_4407998	0.212175	0.296877
LA_0034	LA_E_2977806	0.149722	0.309173
LA_0028	LA_E_5356954	0.230166	0.351571
LA_0036	LA_E_6474938	0.138514	0.346546
LA_0032	LA_E_9419761	0.276985	0.264663
LA_0034	LA_E_7499814	0.231247	0.286465
LA_0004	LA_E_4880075	0.129752	0.322302
LA_0043	LA_E_2801235	0.304908	0.337360
LA_0031	LA_E_6891052	0.172506	0.391192
LA_0001	LA_E_5384156	0.237317	0.341670
LA_0037	LA_E_6910266	0.094380	0.345862
LA_0027	LA_E_8629337	0.196764	0.312178
LA_0031	LA_E_5047880	0.245431	0.391676
LA_0008	LA_E_7857986	0.240602	0.230047
LA_0027	LA_E_7068059	0.239704	0.369960
LA_0012	LA_E_1304770	0.179840	0.234930
LA_0043	LA_E_1202552	0.324914	0.272571
LA_0016	LA_E_4409988	0.112544	0.298416
LA_0027	LA_E_2340025	0.235183	0.208495
LA_0006	LA_E_3674629	0.393045	0.323615
LA_0001	LA_E_9211880	0.217107	0.378264
LA_0010	LA_E_3097814	0.138334	0.389975
LA_0008	LA_E_5590452	0.211059	0.329233
LA_0041	LA_E_1514361	0.197941	0.338299
LA_0039	LA_E_5075088	0.408353	0.350559
LA_0031	LA_E_4660937	0.206333	0.394818
LA_0016	LA_E_9649773	0.190677	0.321520
LA_0048	LA_E_3422999	0.094918	0.351854
LA_0001	LA_E_5911852	0.258188	0.257069
LA_0043	LA_E_3248504	0.250551	0.231733
LA_0031	LA_E_7227174	0.293350	0.233212
LA_0043	LA_E_7094448	0.291508	0.262352
LA_0045	LA_E_7503369	0.244219	0.221275
LA_0013	LA_E_4142452	0.289495	0.222987
LA_0028	LA_E_2256037	0.192945	0.329984
LA_0035	LA_E_7077143	0.366331	0.334538
LA_0045	LA_E_9476762	0.173470	0.322323
LA_0041	LA_E_9267554	0.252826	0.276433
LA_0048	LA_E_9592318	0.035776	0.397561
LA_0026	LA_E_4691178	0.237843	0.226900
LA_0043	LA_E_5067958	0.366797	0.369399
LA_0004	LA_E_4539620	0.156012	0.310160
LA_0027	LA_E_5625513	0.174607	0.378292
LA_0008	LA_E_5163080	0.284972	0.271789
LA_0034	LA_E_9053445	0.172052	0.373523
LA_0044	LA_E_6214943	0.228310	0.429938
LA_0035	LA_E_6578760	0.155055	0.325913
LA_0025	LA_E_9464037	0.177165	0.300678
LA_0025	LA_E_6976427	0.097877	0.339574
LA_0005	LA_E_1111393	0.209780	0.225058
LA_0016	LA_E_7093258	0.295487	0.272740
LA_0009	LA_E_7233576	0.194186	0.242114
LA_0031	LA_E_6586177	0.195097	0.385956
LA_0039	LA_E_2584900	0.271119	0.259527
LA_0013	LA_E_5369306	0.348256	0.400761
LA_0026	LA_E_7970060	0.220059	0.271478
LA_0031	LA_E_8536147	0.320328	0.299274
LA_0004	LA_E_2578590	0.121943	0.339232
LA_0045	LA_E_1024417	0.201807	0.387603
LA_0019	LA_E_9882420	0.219658	0.266633
LA_0041	LA_E_7651481	0.140315	0.339858
LA_0027	LA_E_9935772	0.206631	0.378054
LA_0041	LA_E_1200064	0.174086	0.329815
LA_0004	LA_E_4484865	0.133394	0.352292
LA_0043	LA_E_5903059	0.306118	0.310123
LA_0043	LA_E_4856684	0.372897	0.374300
LA_0009	LA_E_9267554	0.287405	0.346406
LA_0039	LA_E_4621916	0.239441	0.246218
LA_0016	LA_E_8819473	0.145418	0.348781
LA_0009	LA_E_5663769	0.099821	0.285291
LA_0001	LA_E_3919880	0.268758	0.358463
LA_0009	LA_E_2943361	0.233056	0.274174
LA_0020	LA_E_1277254	0.228936	0.250629
LA_0001	LA_E_1008476	0.251479	0.392891
LA_0016	LA_E_7414271	0.174327	0.332757
LA_0018	LA_E_7986426	0.328306	0.301655
LA_0026	LA_E_2386709	0.179610	0.332557
LA_0010	LA_E_1373332	0.164675	0.319509
LA_0026	LA_E_5899892	0.254191	0.258590
LA_0034	LA_E_9683949	0.251592	0.381954
LA_0015	LA_E_8647959	0.306737	0.285465
LA_0009	LA_E_2714189	0.223959	0.360561
LA_0022	LA_E_6217699	0.221073	0.398451
LA_0025	LA_E_3876047	0.174949	0.379318
LA_0045	LA_E_4980752	0.177138	0.386241
LA_0007	LA_E_7588699	0.280347	0.260564
LA_0043	LA_E_2660035	0.257977	0.369486
LA_0004	LA_E_4286915	0.121549	0.393612
LA_0004	LA_E_5311555	0.149817	0.256482
LA_0039	LA_E_8031578	0.276439	0.287437
LA_0009	LA_E_3420406	0.237115	0.421865
LA_0025	LA_E_5491900	0.164186	0.359652
LA_0043	LA_E_4539224	0.277587	0.213294
LA_0043	LA_E_5083001	0.334867	0.350584
LA_0045	LA_E_7828067	0.230616	0.387775
LA_0035	LA_E_5980440	0.327650	0.263902
LA_0017	LA_E_3429507	0.232530	0.366500
LA_0027	LA_E_4907030	0.249533	0.406202
LA_0007	LA_E_5604786	0.126151	0.299876
LA_0028	LA_E_4256659	0.301660	0.407791
LA_0034	LA_E_5231295	0.330403	0.285148
LA_0002	LA_E_1770746	0.314313	0.309071
LA_0018	LA_E_7141490	0.275405	0.274777
LA_0041	LA_E_3517101	0.231809	0.381357
LA_0027	LA_E_8368382	0.139923	0.321892
LA_0031	LA_E_1604861	0.164087	0.406022
LA_0039	LA_E_3263742	0.132413	0.368042
LA_0036	LA_E_2381823	0.142172	0.341027
LA_0009	LA_E_4479083	0.230025	0.364584
LA_0043	LA_E_2977806	0.278233	0.270282
LA_0031	LA_E_1395552	0.184358	0.429701
LA_0005	LA_E_7464013	0.294677	0.265934
LA_0026	LA_E_3154071	0.238855	0.280222
LA_0026	LA_E_9124554	0.198614	0.361618
LA_0020	LA_E_8410685	0.241744	0.235938
LA_0027	LA_E_5108121	0.227668	0.391705
LA_0016	LA_E_4217025	0.110363	0.309331
LA_0037	LA_E_7157028	0.131890	0.282503
LA_0018	LA_E_5160672	0.266246	0.371771
LA_0006	LA_E_4596201	0.246962	0.241009
LA_0009	LA_E_6776405	0.248437	0.252259
LA_0045	LA_E_2144963	0.226380	0.248337
LA_0031	LA_E_4701828	0.273141	0.244188
LA_0043	LA_E_5759487	0.221819	0.287558
LA_0036	LA_E_4909157	0.250604	0.289662
LA_0004	LA_E_2988907	0.145453	0.293803
LA_0041	LA_E_7676371	0.217547	0.307077
LA_0027	LA_E_9641502	0.150066	0.372151
LA_0041	LA_E_1983133	0.268415	0.425619
LA_0025	LA_E_9755769	0.117992	0.385225
LA_0011	LA_E_9318500	0.351530	0.320939
LA_0031	LA_E_7630278	0.315675	0.300845
LA_0041	LA_E_9197393	0.193451	0.337648
LA_0004	LA_E_1869249	0.101839	0.327464
LA_0010	LA_E_2362333	0.193525	0.345148
LA_0039	LA_E_3007040	0.342827	0.342473
LA_0043	LA_E_3154071	0.239493	0.399945
LA_0026	LA_E_3206572	0.315838	0.314301
LA_0007	LA_E_1370474	0.191992	0.382052
LA_0025	LA_E_9640136	0.154865	0.372274
LA_0028	LA_E_6966715	0.200185	0.380940
LA_0031	LA_E_6618439	0.182563	0.332684
LA_0042	LA_E_7857986	0.221516	0.335346
LA_0033	LA_E_7847027	0.212642	0.396837
LA_0019	LA_E_5205542	0.270174	0.213936
LA_0008	LA_E_3286136	0.377234	0.414846
LA_0004	LA_E_7450939	0.104213	0.235877
LA_0031	LA_E_8629337	0.333123	0.366979
LA_0030	LA_E_6490680	0.353991	0.307142
LA_0004	LA_E_8855620	0.091797	0.342606
LA_0039	LA_E_6906931	0.184322	0.395615
LA_0007	LA_E_9830496	0.250385	0.239678
LA_0042	LA_E_7706186	0.136388	0.376839
LA_0002	LA_E_8527263	0.215921	0.239534
LA_0039	LA_E_2921544	0.334692	0.314392
LA_0030	LA_E_2602598	0.270057	0.248909
LA_0016	LA_E_6409898	0.275883	0.218696
LA_0031	LA_E_1439904	0.268576	0.298935
LA_0036	LA_E_3381036	0.219874	0.388130
LA_0009	LA_E_3552504	0.228742	0.237425
LA_0043	LA_E_4596132	0.230089	0.361646
LA_0006	LA_E_1526839	0.435233	0.228321
LA_0025	LA_E_4587291	0.171968	0.226448
LA_0043	LA_E_7136460	0.259130	0.269881
LA_0045	LA_E_3174289	0.218200	0.335937
LA_0041	LA_E_7924241	0.103260	0.265944
LA_0011	LA_E_2602598	0.325946	0.294294
LA_0013	LA_E_6551658	0.197977	0.288041
LA_0014	LA_E_4160898	0.246163	0.237331
LA_0043	LA_E_8679347	0.270998	0.325357
LA_0018	LA_E_4618845	0.306850	0.301737
LA_0034	LA_E_6324571	0.042482	0.239688
LA_0004	LA_E_9710595	0.094447	0.232398
LA_0019	LA_E_1526839	0.174139	0.363728
LA_0016	LA_E_1518359	0.134821	0.261578
LA_0012	LA_E_3821622	0.301692	0.303303
LA_0020	LA_E_5376768	0.231594	0.358371
LA_0022	LA_E_2025487	0.118487	0.301673
LA_0033	LA_E_8840762	0.221489	0.342864
LA_0035	LA_E_1518359	0.285756	0.234943
LA_0045	LA_E_4296310	0.196932	0.237220
LA_0009	LA_E_4096577	0.280906	0.274294
LA_0045	LA_E_6332493	0.244883	0.266674
LA_0011	LA_E_8151959	0.409732	0.369981
LA_0004	LA_E_9447534	0.202572	0.379405
LA_0009	LA_E_2353815	0.200363	0.350375
LA_0016	LA_E_7342614	0.139875	0.343936
LA_0019	LA_E_9544156	0.174241	0.398233
LA_0027	LA_E_4829659	0.198111	0.316052
LA_0045	LA_E_6986811	0.074195	0.272758
LA_0009	LA_E_9342797	0.246104	0.260790
LA_0022	LA_E_9342797	0.175362	0.349658
LA_0042	LA_E_9103340	0.151767	0.238513
LA_0022	LA_E_5360976	0.055080	0.278444
LA_0010	LA_E_4880075	0.155970	0.267854
LA_0028	LA_E_2331477	0.291818	0.308504
LA_0001	LA_E_9226172	0.293797	0.285227
LA_0047	LA_E_3509439	0.261694	0.239416
LA_0013	LA_E_2256037	0.208533	0.343186
LA_0044	LA_E_2240603	0.243987	0.226025
LA_0036	LA_E_3527138	0.277584	0.245386
LA_0016	LA_E_8309979	0.186833	0.371164
LA_0028	LA_E_2000203	0.211333	0.384574
LA_0043	LA_E_5939131	0.276597	0.237049
LA_0039	LA_E_5196059	0.308721	0.334681
LA_0041	LA_E_3043348	0.332239	0.275740
LA_0020	LA_E_7643316	0.107140	0.354928
LA_0006	LA_E_6982823	0.345101	0.321943
LA_0004	LA_E_6803735	0.241369	0.362326
LA_0020	LA_E_9578227	0.091093	0.317205
LA_0007	LA_E_3374432	0.168750	0.262899
LA_0007	LA_E_8130303	0.218728	0.379336
LA_0020	LA_E_7296266	0.111150	0.273474
LA_0037	LA_E_3550947	0.316706	0.335898
LA_0031	LA_E_4230026	0.179007	0.379815
LA_0045	LA_E_3550947	0.328148	0.344210
LA_0035	LA_E_5744054	0.176917	0.263002
LA_0007	LA_E_2196801	0.135387	0.316592
LA_0025	LA_E_5864563	0.157366	0.367195
LA_0004	LA_E_6674091	0.161107	0.265584
LA_0013	LA_E_7410535	0.389188	0.347433
LA_0011	LA_E_5881675	0.338016	0.349354
LA_0012	LA_E_6413429	0.229603	0.238034
LA_0010	LA_E_7342614	0.126276	0.269852
LA_0014	LA_E_4980752	0.302117	0.253912
LA_0035	LA_E_6792828	0.210896	0.337344
LA_0041	LA_E_1053797	0.159917	0.371102
LA_0001	LA_E_9432378	0.306102	0.239828
LA_0024	LA_E_5572164	0.091449	0.320827
LA_0043	LA_E_7848261	0.235620	0.423184
LA_0041	LA_E_1644905	0.319250	0.297326
LA_0031	LA_E_2973846	0.318810	0.324603
LA_0048	LA_E_7648787	0.167345	0.301502
LA_0018	LA_E_6286844	0.283908	0.259687
LA_0026	LA_E_7604724	0.303828	0.264372
LA_0035	LA_E_3190451	0.213381	0.374871
LA_0009	LA_E_8609092	0.123343	0.267835
LA_0047	LA_E_7002046	0.213376	0.339879
LA_0015	LA_E_9351726	0.284006	0.392913
LA_0019	LA_E_9978267	0.200861	0.370815
LA_0027	LA_E_7643316	0.268608	0.398544
LA_0009	LA_E_3050309	0.215041	0.367487
LA_0022	LA_E_2406048	0.191456	0.382998
LA_0016	LA_E_8370531	0.219464	0.361713
LA_0023	LA_E_2934751	0.196183	0.288484
LA_0045	LA_E_9567332	0.317530	0.365474
LA_0035	LA_E_4537790	0.289207	0.230665
LA_0004	LA_E_1373332	0.088256	0.251895
LA_0009	LA_E_5637733	0.122356	0.331607
LA_0011	LA_E_4791175	0.395125	0.360850
LA_0026	LA_E_9442676	0.265250	0.309768
LA_0004	LA_E_5624940	0.216681	0.387959
LA_0020	LA_E_5817898	0.102557	0.324519
LA_0035	LA_E_3025992	0.219558	0.308635
LA_0041	LA_E_3425058	0.238950	0.276458
LA_0010	LA_E_4046146	0.181680	0.364075
LA_0035	LA_E_8237320	0.255514	0.361079
LA_0002	LA_E_5773696	0.281084	0.315523
LA_0022	LA_E_8560629	0.239035	0.252096
LA_0023	LA_E_9476709	0.232036	0.331595
LA_0039	LA_E_6723208	0.271003	0.285404
LA_0039	LA_E_5385777	0.362876	0.335292
LA_0025	LA_E_3144502	0.089893	0.336575
LA_0018	LA_E_1109756	0.236588	0.338126
LA_0028	LA_E_1455854	0.365866	0.324040
LA_0014	LA_E_7068059	0.350671	0.330967
LA_0047	LA_E_6543651	0.277225	0.284899
LA_0015	LA_E_7841121	0.196457	0.323549
LA_0023	LA_E_8387973	0.213595	0.353295
LA_0004	LA_E_6217699	0.077815	0.361730
LA_0018	LA_E_4017472	0.274275	0.338281
LA_0016	LA_E_1893259	0.236132	0.378887
LA_0036	LA_E_5397934	0.225721	0.394926
LA_0027	LA_E_8855620	0.325600	0.387044
LA_0009	LA_E_8388654	0.231670	0.353818
LA_0041	LA_E_2467617	0.282490	0.255452
LA_0031	LA_E_4879578	0.338060	0.340579
LA_0007	LA_E_5594933	0.205764	0.368596
LA_0043	LA_E_2995398	0.302601	0.313233
LA_0044	LA_E_1835131	0.189192	0.400855
LA_0026	LA_E_7184368	0.192961	0.269917
LA_0048	LA_E_1174819	0.076238	0.326384
LA_0020	LA_E_5793798	0.132889	0.322513
LA_0017	LA_E_5667435	0.163047	0.365174
LA_0006	LA_E_5759487	0.208927	0.206535
LA_0027	LA_E_1893259	0.284331	0.261934
LA_0034	LA_E_7082447	0.121836	0.367273
LA_0045	LA_E_4426495	0.229654	0.342305
LA_0018	LA_E_5208437	0.323047	0.274066
LA_0045	LA_E_4423975	0.112744	0.354461
LA_0036	LA_E_5369306	0.261065	0.254477
LA_0031	LA_E_1241701	0.240604	0.375039
LA_0016	LA_E_6950768	0.103558	0.277080
LA_0016	LA_E_7564751	0.241245	0.252961
LA_0031	LA_E_3243149	0.261121	0.387472
LA_0036	LA_E_4156580	0.121959	0.365483
LA_0017	LA_E_9442676	0.171010	0.372943
LA_0018	LA_E_4544320	0.305108	0.326995
LA_0035	LA_E_2686819	0.189746	0.354440
LA_0033	LA_E_9053445	0.261475	0.220944
LA_0005	LA_E_9219334	0.293390	0.230758
LA_0009	LA_E_2766353	0.233017	0.347736
LA_0039	LA_E_6586732	0.136818	0.311467
LA_0042	LA_E_6152359	0.233396	0.398856
LA_0008	LA_E_6906931	0.346605	0.320812
LA_0009	LA_E_4238448	0.191663	0.328930
LA_0009	LA_E_3213350	0.271733	0.273911
LA_0030	LA_E_5453966	0.222583	0.314156
LA_0017	LA_E_2048912	0.281056	0.258184
LA_0039	LA_E_6324571	0.102642	0.384527
LA_0034	LA_E_5590452	0.214084	0.322457
LA_0008	LA_E_4001999	0.351711	0.343661
LA_0036	LA_E_2914820	0.213063	0.363512
LA_0048	LA_E_7735772	0.120849	0.317850
LA_0031	LA_E_4439959	0.250779	0.394578
LA_0009	LA_E_3052107	0.205971	0.242100
LA_0030	LA_E_8739004	0.321115	0.308329
LA_0028	LA_E_6336673	0.265998	0.387482
LA_0023	LA_E_2791911	0.228479	0.333659
LA_0041	LA_E_8401416	0.251886	0.388462
LA_0037	LA_E_7706675	0.176440	0.349292
LA_0028	LA_E_4801924	0.219091	0.362146
LA_0045	LA_E_8962374	-0.012125	0.311558
LA_0047	LA_E_3349040	0.142161	0.382492
LA_0030	LA_E_3372566	0.303218	0.276127
LA_0039	LA_E_6746912	0.260116	0.269040
LA_0009	LA_E_2264956	0.254995	0.350898
LA_0039	LA_E_8959603	0.225225	0.413857
LA_0043	LA_E_4663389	0.313418	0.223883
LA_0020	LA_E_8622126	0.118194	0.261568
LA_0045	LA_E_2114085	0.224390	0.281241
LA_0023	LA_E_6500771	0.199750	0.379285
LA_0027	LA_E_7487309	0.267513	0.240348
LA_0020	LA_E_4964276	0.158792	0.346335
LA_0022	LA_E_5329393	0.200439	0.374549
LA_0026	LA_E_6800517	0.166188	0.368920
LA_0035	LA_E_6425689	0.272934	0.224092
LA_0036	LA_E_7785819	0.108091	0.305736
LA_0031	LA_E_9935772	0.181329	0.393476
LA_0007	LA_E_1235824	0.179220	0.360095
LA_0002	LA_E_6500771	0.257122	0.252855
LA_0011	LA_E_4352891	0.379858	0.325224
LA_0041	LA_E_3957776	0.284658	0.231422
LA_0022	LA_E_9818733	0.170200	0.359403
LA_0001	LA_E_7939822	0.331475	0.251167
LA_0009	LA_E_8401778	0.283777	0.236580
LA_0007	LA_E_6589247	0.128978	0.268321
LA_0029	LA_E_6500857	0.199217	0.392411
LA_0013	LA_E_5474635	0.271786	0.276845
LA_0001	LA_E_6440643	0.165124	0.362479
LA_0017	LA_E_1983133	0.178511	0.396257
LA_0009	LA_E_6433877	0.302317	0.247547
LA_0037	LA_E_2099206	0.103412	0.288029
LA_0035	LA_E_1715585	0.177448	0.382040
LA_0037	LA_E_5796726	0.314474	0.262820
LA_0031	LA_E_8959603	0.266200	0.257598
LA_0006	LA_E_2748855	0.176082	0.385952
LA_0008	LA_E_2362429	0.273561	0.301266
LA_0004	LA_E_9905727	0.195683	0.352966
LA_0031	LA_E_5460442	0.099313	0.319766
LA_0009	LA_E_9587391	0.238958	0.258759
LA_0011	LA_E_7246435	0.345504	0.313531
LA_0025	LA_E_5267881	0.221724	0.221182
LA_0010	LA_E_6618439	0.226639	0.345523
LA_0001	LA_E_8220166	0.181182	0.287755
LA_0016	LA_E_7544127	0.274038	0.225167
LA_0045	LA_E_8164751	0.277937	0.279453
LA_0037	LA_E_7536281	0.309529	0.335108
LA_0005	LA_E_8613760	0.185034	0.352723
LA_0026	LA_E_1603570	0.078047	0.277251
LA_0007	LA_E_3246059	0.315189	0.244799
LA_0045	LA_E_7970060	0.203355	0.230517
LA_0037	LA_E_5601278	0.299577	0.362657
LA_0031	LA_E_3957992	0.244839	0.410717
LA_0033	LA_E_2467617	0.193331	0.402867
LA_0032	LA_E_5062781	0.119208	0.400186
LA_0011	LA_E_3367940	0.311259	0.332421
LA_0014	LA_E_7499814	0.276204	0.257509
LA_0007	LA_E_2497126	0.310588	0.293035
LA_0027	LA_E_8370531	0.300852	0.284945
LA_0041	LA_E_5108121	0.210764	0.382804
LA_0008	LA_E_6584821	0.198320	0.346348
LA_0033	LA_E_5538237	0.264088	0.255992
LA_0035	LA_E_5164539	0.258795	0.340807
LA_0020	LA_E_2267312	0.162925	0.328245
LA_0011	LA_E_2854126	0.400239	0.340450
LA_0017	LA_E_4392171	0.185024	0.310248
LA_0006	LA_E_3417739	0.232592	0.266137
LA_0034	LA_E_4723892	0.235505	0.271171
LA_0030	LA_E_6982025	0.225211	0.396178
LA_0004	LA_E_5467152	0.062793	0.267651
LA_0010	LA_E_2801235	0.093792	0.264325
LA_0001	LA_E_2355775	0.189438	0.386793
LA_0019	LA_E_7424196	0.257238	0.238412
LA_0034	LA_E_2460287	0.144678	0.337105
LA_0014	LA_E_7107684	0.316336	0.313527
LA_0016	LA_E_1581815	0.155437	0.365793
LA_0031	LA_E_2638344	0.150784	0.362104
LA_0038	LA_E_7071105	0.266716	0.374970
LA_0037	LA_E_5269639	0.266353	0.271536
LA_0042	LA_E_9417306	0.216431	0.250242
LA_0017	LA_E_4856684	0.200671	0.351268
LA_0009	LA_E_4907030	0.192703	0.276573
LA_0024	LA_E_1768450	0.158202	0.366249
LA_0007	LA_E_5278039	0.189593	0.318066
LA_0023	LA_E_7575364	0.178531	0.321037
LA_0042	LA_E_7651481	0.281931	0.286365
LA_0042	LA_E_6198597	0.390983	0.358499
LA_0027	LA_E_8445080	0.275087	0.250035
LA_0020	LA_E_9902344	0.169878	0.396551
LA_0017	LA_E_2433261	0.278405	0.254824
LA_0035	LA_E_3471461	0.139268	0.321964
LA_0037	LA_E_3997720	0.280929	0.258318
LA_0042	LA_E_8881522	0.249822	0.375098
LA_0042	LA_E_4712931	0.053137	0.322050
LA_0017	LA_E_7700685	0.132548	0.322557
LA_0006	LA_E_8114280	0.253746	0.246586
LA_0020	LA_E_3440941	0.258709	0.214529
LA_0036	LA_E_9506630	0.277870	0.296047
LA_0016	LA_E_1901787	0.201896	0.364285
LA_0016	LA_E_5538237	0.262704	0.385134
LA_0031	LA_E_8359587	0.350475	0.354799
LA_0045	LA_E_3715131	0.017367	0.347875
LA_0027	LA_E_2082015	0.210421	0.321436
LA_0035	LA_E_8672894	0.284383	0.349486
LA_0037	LA_E_8220016	0.274873	0.228750
LA_0010	LA_E_7295579	0.166465	0.338564
LA_0043	LA_E_5906048	0.277581	0.312862
LA_0009	LA_E_3420732	0.246686	0.387484
LA_0020	LA_E_2212964	0.069630	0.283262
LA_0027	LA_E_8313781	0.272236	0.365281
LA_0033	LA_E_9985155	0.153687	0.357393
LA_0025	LA_E_7264581	0.096448	0.271279
LA_0021	LA_E_9567655	0.226782	0.372714
LA_0022	LA_E_2514376	0.163739	0.322872
LA_0039	LA_E_3038793	0.301403	0.331960
LA_0041	LA_E_6628773	0.292115	0.330841
LA_0009	LA_E_9299157	0.228082	0.369816
LA_0035	LA_E_9848915	0.312829	0.235658
LA_0027	LA_E_6618439	0.248535	0.383543
LA_0029	LA_E_4425345	0.158391	0.270213
LA_0031	LA_E_3263742	0.125415	0.366029
LA_0016	LA_E_4001999	0.229377	0.392870
LA_0001	LA_E_8301788	0.237481	0.368169
LA_0022	LA_E_4001999	0.186106	0.383928
LA_0037	LA_E_1649471	0.218558	0.394212
LA_0001	LA_E_1174819	0.197047	0.356284
LA_0045	LA_E_5903059	0.189815	0.222883
LA_0025	LA_E_9219334	0.196433	0.339084
LA_0014	LA_E_5545172	0.298970	0.380467
LA_0009	LA_E_2973846	0.164868	0.357394
LA_0039	LA_E_1441455	0.223869	0.249127
LA_0016	LA_E_3243149	0.266452	0.273681
LA_0048	LA_E_3296819	0.176547	0.269455
LA_0043	LA_E_5859240	0.243648	0.225207
LA_0016	LA_E_1024417	0.234311	0.377661
LA_0025	LA_E_1071484	0.201203	0.389481
LA_0004	LA_E_6790152	0.140162	0.238386
LA_0007	LA_E_2668417	0.245940	0.391808
LA_0042	LA_E_8789512	0.224957	0.335131
LA_0016	LA_E_3743099	0.342917	0.327217
LA_0039	LA_E_7503369	0.333356	0.320705
LA_0026	LA_E_6226411	0.220191	0.345730
LA_0032	LA_E_6255286	0.239590	0.380729
LA_0048	LA_E_7577989	0.047835	0.287003
LA_0025	LA_E_5773696	0.130741	0.280343
LA_0025	LA_E_7641175	0.185696	0.339805
LA_0026	LA_E_7711896	0.278199	0.252948
LA_0031	LA_E_2099206	0.132858	0.359642
LA_0011	LA_E_9752973	0.267105	0.400271
LA_0042	LA_E_7295579	0.240498	0.258139
LA_0025	LA_E_1253524	0.143721	0.371231
LA_0043	LA_E_6785344	0.228303	0.363524
LA_0011	LA_E_4728958	0.306548	0.296511
LA_0004	LA_E_1819968	0.131545	0.267549
LA_0010	LA_E_3844233	0.266042	0.363367
LA_0031	LA_E_9173486	0.280532	0.307690
LA_0014	LA_E_2536345	0.097970	0.244420
LA_0022	LA_E_7924681	0.242519	0.272004
LA_0032	LA_E_3698865	0.236285	0.367596
LA_0037	LA_E_6784880	0.275401	0.374612
LA_0035	LA_E_5982764	0.174807	0.328950
LA_0027	LA_E_7157028	0.223059	0.368184
LA_0001	LA_E_4805595	0.216527	0.362583
LA_0023	LA_E_7498024	0.265288	0.239061
LA_0022	LA_E_5980440	0.168574	0.363393
LA_0037	LA_E_7427372	0.302325	0.234721
LA_0031	LA_E_6784880	0.321629	0.376313
LA_0047	LA_E_7055986	0.290451	0.374510
LA_0026	LA_E_9553910	0.202425	0.253882
LA_0043	LA_E_1471269	0.261438	0.395203
LA_0027	LA_E_3885033	0.305824	0.287787
LA_0009	LA_E_3471187	0.303120	0.303585
LA_0006	LA_E_2406048	0.379417	0.315502
LA_0009	LA_E_8560629	0.211507	0.345011
LA_0023	LA_E_9309205	0.152427	0.372665
LA_0013	LA_E_4277161	0.209562	0.372238
LA_0001	LA_E_7455353	0.385355	0.385864
LA_0047	LA_E_2383411	0.259739	0.325906
LA_0022	LA_E_9470174	0.222045	0.379867
LA_0026	LA_E_2977806	0.144610	0.256339
LA_0009	LA_E_4966722	0.209886	0.236913
LA_0009	LA_E_4936594	-0.065225	0.377822
LA_0005	LA_E_2453283	0.318279	0.293928
LA_0013	LA_E_1426923	0.233701	0.358406
LA_0041	LA_E_5939131	0.240970	0.374618
LA_0018	LA_E_9630899	0.332826	0.327063
LA_0016	LA_E_2714189	0.233085	0.358217
LA_0031	LA_E_9657209	0.146617	0.348748
LA_0004	LA_E_1392000	0.199699	0.343121
LA_0047	LA_E_5329261	0.161535	0.405734
LA_0031	LA_E_8609092	0.106365	0.288648
LA_0021	LA_E_6990123	0.160848	0.269517
LA_0041	LA_E_6324571	0.171114	0.313905
LA_0008	LA_E_7068059	0.237319	0.372885
LA_0026	LA_E_3572990	0.246583	0.362726
LA_0033	LA_E_2724873	0.188966	0.400961
LA_0010	LA_E_1819968	0.192009	0.364987
LA_0039	LA_E_5843536	0.291597	0.296058
LA_0007	LA_E_7464013	0.173575	0.344704
LA_0028	LA_E_9828001	0.334967	0.315290
LA_0037	LA_E_7425196	0.137160	0.338335
LA_0048	LA_E_2993825	0.157342	0.355582
LA_0007	LA_E_8722557	0.202674	0.367574
LA_0035	LA_E_6920234	0.313167	0.357183
LA_0022	LA_E_8645906	0.173185	0.395883
LA_0006	LA_E_2616351	0.223797	0.343251
LA_0020	LA_E_7069760	0.080801	0.237082
LA_0041	LA_E_3800397	0.204389	0.218343
LA_0027	LA_E_8537441	0.344301	0.351726
LA_0028	LA_E_2563765	0.194506	0.283885
LA_0045	LA_E_2936047	0.231699	0.258553
LA_0041	LA_E_2295988	0.219938	0.303481
LA_0004	LA_E_8563026	-0.002965	0.351212
LA_0007	LA_E_4791175	0.206381	0.377566
LA_0045	LA_E_2082015	0.158744	0.375176
LA_0022	LA_E_5302008	0.075012	0.313109
LA_0016	LA_E_4439959	0.153987	0.288949
LA_0047	LA_E_5668603	0.226467	0.356427
LA_0008	LA_E_9564542	0.204630	0.244909
