utt1	utt2	trial_type	score
LA_0044	LA_E_6143525	spoof	0.163050
LA_0044	LA_E_1323943	spoof	0.631061
LA_0044	LA_E_9040938	spoof	0.789577
LA_0044	LA_E_6302919	spoof	0.719692
LA_0044	LA_E_9173480	spoof	0.645128
LA_0044	LA_E_1260979	spoof	0.435689
LA_0044	LA_E_1672441	spoof	0.698005
LA_0044	LA_E_9987482	spoof	0.650943
LA_0044	LA_E_7176664	spoof	0.740844
LA_0044	LA_E_9567816	spoof	0.521488
LA_0044	LA_E_8011507	spoof	0.085784
LA_0044	LA_E_7625255	spoof	0.534993
LA_0044	LA_E_2170171	spoof	0.665065
LA_0044	LA_E_5276446	spoof	0.675440
LA_0044	LA_E_7104789	spoof	0.646215
LA_0044	LA_E_1179828	spoof	0.359119
LA_0044	LA_E_4181673	spoof	0.580222
LA_0044	LA_E_7966171	spoof	0.433662
LA_0044	LA_E_4719743	spoof	0.476062
LA_0044	LA_E_9723653	spoof	0.354983
LA_0044	LA_E_8992859	spoof	0.044088
LA_0044	LA_E_9728797	spoof	0.415484
LA_0044	LA_E_3411717	spoof	0.567566
LA_0044	LA_E_1697361	spoof	0.512870
LA_0044	LA_E_2555434	spoof	0.465271
LA_0044	LA_E_6137710	spoof	0.284277
LA_0044	LA_E_5623796	spoof	0.608403
LA_0044	LA_E_7083858	spoof	0.575593
LA_0044	LA_E_1273676	spoof	0.707236
LA_0044	LA_E_3563665	spoof	0.579755
LA_0044	LA_E_4550461	spoof	0.148053
LA_0044	LA_E_1296422	spoof	0.587385
LA_0044	LA_E_9569539	spoof	0.617608
LA_0044	LA_E_7592731	spoof	0.513836
LA_0044	LA_E_8521065	spoof	0.387602
LA_0044	LA_E_3831664	spoof	0.582205
LA_0044	LA_E_9941401	spoof	0.807895
LA_0044	LA_E_3210403	spoof	0.793279
LA_0044	LA_E_3792529	spoof	0.879067
LA_0044	LA_E_3590783	spoof	0.579763
LA_0044	LA_E_7419470	spoof	0.222310
LA_0044	LA_E_4440632	spoof	0.696523
LA_0044	LA_E_1908465	spoof	0.836730
LA_0044	LA_E_3336719	spoof	0.719976
LA_0044	LA_E_6083220	spoof	0.668379
LA_0044	LA_E_9417382	spoof	0.496640
LA_0044	LA_E_4862598	spoof	0.732753
LA_0044	LA_E_8192025	spoof	0.644734
LA_0044	LA_E_8224998	spoof	0.696505
LA_0044	LA_E_4767259	spoof	0.586614
LA_0044	LA_E_9710268	spoof	0.083444
LA_0044	LA_E_9174290	spoof	0.630530
LA_0044	LA_E_4119766	spoof	0.693271
LA_0044	LA_E_8232030	spoof	0.723541
LA_0044	LA_E_6038665	spoof	0.575577
LA_0044	LA_E_1982026	spoof	0.530332
LA_0044	LA_E_7164197	spoof	0.613285
LA_0044	LA_E_7455948	spoof	0.568414
LA_0044	LA_E_8314753	spoof	0.746583
LA_0044	LA_E_5609150	spoof	0.505943
LA_0044	LA_E_5982503	spoof	0.068849
LA_0044	LA_E_5225016	spoof	0.518936
LA_0044	LA_E_4338955	spoof	0.740852
LA_0044	LA_E_5429827	spoof	0.600689
LA_0044	LA_E_6948217	spoof	0.488729
LA_0044	LA_E_2156810	spoof	0.607697
LA_0044	LA_E_2909803	spoof	0.723617
LA_0044	LA_E_5112674	spoof	0.651353
LA_0044	LA_E_7225758	spoof	0.729170
LA_0044	LA_E_7972348	spoof	0.576604
LA_0044	LA_E_9675421	spoof	0.263353
LA_0044	LA_E_7583445	spoof	0.652730
LA_0044	LA_E_9175864	spoof	0.745221
LA_0044	LA_E_6952086	spoof	0.674669
LA_0044	LA_E_4184973	spoof	0.679886
LA_0044	LA_E_7775806	spoof	0.523125
LA_0044	LA_E_4061877	spoof	0.765367
LA_0044	LA_E_6508791	spoof	0.734049
LA_0044	LA_E_5740265	spoof	0.785332
LA_0044	LA_E_8377263	spoof	0.527648
LA_0044	LA_E_4680607	spoof	0.205771
LA_0044	LA_E_1544821	spoof	0.634225
LA_0044	LA_E_3157423	spoof	0.779869
LA_0044	LA_E_9366797	spoof	0.777696
LA_0044	LA_E_8438091	spoof	0.596711
LA_0044	LA_E_1506124	spoof	0.449152
LA_0044	LA_E_3735818	spoof	0.713479
LA_0044	LA_E_4780438	spoof	0.604012
LA_0044	LA_E_5121375	spoof	0.730431
LA_0044	LA_E_9975733	spoof	0.537750
LA_0044	LA_E_2524377	spoof	0.155412
LA_0044	LA_E_2246918	spoof	0.518170
LA_0044	LA_E_3417242	spoof	0.779894
LA_0044	LA_E_8183954	spoof	0.671278
LA_0044	LA_E_4343904	spoof	0.512116
LA_0044	LA_E_4664152	spoof	0.396339
LA_0044	LA_E_3657747	spoof	0.606036
LA_0044	LA_E_6879379	spoof	0.463612
LA_0044	LA_E_8908821	spoof	0.597467
LA_0044	LA_E_9776312	spoof	0.410233
LA_0044	LA_E_6333636	spoof	0.119122
LA_0044	LA_E_7666914	spoof	0.386619
LA_0044	LA_E_3470687	spoof	0.482725
LA_0044	LA_E_7697216	spoof	0.487380
LA_0044	LA_E_5599344	spoof	0.493556
LA_0044	LA_E_9597958	spoof	0.518198
LA_0044	LA_E_7118607	spoof	0.721978
LA_0044	LA_E_3378141	spoof	0.689825
LA_0044	LA_E_8686319	spoof	0.746410
LA_0044	LA_E_6144118	spoof	0.494089
LA_0044	LA_E_3589526	spoof	0.182552
LA_0044	LA_E_3044854	spoof	0.536748
LA_0044	LA_E_4742921	spoof	0.791145
LA_0044	LA_E_2277094	spoof	0.646185
LA_0044	LA_E_6683632	spoof	0.661211
LA_0044	LA_E_7695873	spoof	0.591154
LA_0044	LA_E_5818317	spoof	0.788972
LA_0044	LA_E_7834818	spoof	0.754725
LA_0044	LA_E_6395435	spoof	0.795742
LA_0044	LA_E_4088249	spoof	0.569281
LA_0044	LA_E_5509949	spoof	0.258834
LA_0044	LA_E_8943597	spoof	0.580494
LA_0044	LA_E_4928456	spoof	0.760355
LA_0044	LA_E_6613930	spoof	0.624775
LA_0044	LA_E_2322127	spoof	0.635903
LA_0044	LA_E_7814282	spoof	0.625399
LA_0044	LA_E_9663538	spoof	0.789774
LA_0044	LA_E_1040774	spoof	0.731007
LA_0044	LA_E_2779152	spoof	0.878191
LA_0044	LA_E_5921361	spoof	0.594899
LA_0044	LA_E_8817689	spoof	0.228934
LA_0044	LA_E_8926576	spoof	0.713455
LA_0044	LA_E_5182024	spoof	0.888806
LA_0044	LA_E_3990069	spoof	0.812109
LA_0044	LA_E_9374301	spoof	0.724909
LA_0044	LA_E_8791913	spoof	0.399351
LA_0044	LA_E_3134881	spoof	0.674862
LA_0044	LA_E_5792044	spoof	0.637049
LA_0044	LA_E_8034634	spoof	0.721548
LA_0044	LA_E_3573701	spoof	0.581054
LA_0044	LA_E_5696970	spoof	0.232661
LA_0044	LA_E_5426865	spoof	0.641919
LA_0044	LA_E_7195668	spoof	0.825275
LA_0044	LA_E_1654666	spoof	0.755040
LA_0044	LA_E_2224299	spoof	0.606651
LA_0044	LA_E_7172459	spoof	0.409430
LA_0044	LA_E_5046014	spoof	0.589147
LA_0044	LA_E_9557710	spoof	0.567366
LA_0044	LA_E_7616360	spoof	0.679763
LA_0044	LA_E_6765445	spoof	0.600637
LA_0044	LA_E_7408627	spoof	0.082337
LA_0044	LA_E_8708356	spoof	0.570084
LA_0044	LA_E_4999565	spoof	0.663776
LA_0044	LA_E_1683254	spoof	0.584120
LA_0044	LA_E_3626442	spoof	0.578174
LA_0044	LA_E_3610746	spoof	0.513319
LA_0044	LA_E_7662795	spoof	0.705606
LA_0044	LA_E_6146322	spoof	0.634633
LA_0044	LA_E_3405083	spoof	0.735938
LA_0044	LA_E_1790381	spoof	0.537662
LA_0044	LA_E_9363175	spoof	0.172272
LA_0044	LA_E_1300363	spoof	0.615885
LA_0044	LA_E_2587082	spoof	0.779232
LA_0044	LA_E_6887626	spoof	0.724866
LA_0044	LA_E_6515265	spoof	0.606511
LA_0021	LA_E_9497185	spoof	0.353329
LA_0021	LA_E_5901001	spoof	0.737267
LA_0021	LA_E_3915595	spoof	0.618301
LA_0021	LA_E_2733571	spoof	0.789616
LA_0021	LA_E_7481797	spoof	0.423048
LA_0021	LA_E_5701382	spoof	0.097562
LA_0021	LA_E_5929393	spoof	0.703459
LA_0021	LA_E_5107145	spoof	0.788354
LA_0021	LA_E_8465172	spoof	0.776766
LA_0021	LA_E_4319734	spoof	0.606002
LA_0021	LA_E_2406781	spoof	0.316507
LA_0021	LA_E_5913080	spoof	0.684123
LA_0021	LA_E_1527473	spoof	0.604078
LA_0021	LA_E_2865545	spoof	0.738436
LA_0021	LA_E_5601977	spoof	0.399620
LA_0021	LA_E_5317442	spoof	0.064501
LA_0021	LA_E_3803856	spoof	0.575899
LA_0021	LA_E_7369652	spoof	0.695683
LA_0021	LA_E_6164629	spoof	0.662463
LA_0021	LA_E_9568757	spoof	0.610852
LA_0021	LA_E_3935135	spoof	0.376264
LA_0021	LA_E_5739065	spoof	0.629211
LA_0021	LA_E_4887253	spoof	0.474758
LA_0021	LA_E_4893957	spoof	0.677146
LA_0021	LA_E_9466094	spoof	0.418106
LA_0021	LA_E_1643699	spoof	0.160408
LA_0021	LA_E_3591253	spoof	0.504447
LA_0021	LA_E_5381214	spoof	0.632274
LA_0021	LA_E_8421723	spoof	0.656545
LA_0021	LA_E_2528143	spoof	0.492803
LA_0021	LA_E_3698936	spoof	0.276783
LA_0021	LA_E_4306303	spoof	0.686720
LA_0021	LA_E_9948237	spoof	0.631336
LA_0021	LA_E_7166122	spoof	0.658425
LA_0021	LA_E_5758414	spoof	0.455281
LA_0021	LA_E_6370644	spoof	0.092995
LA_0021	LA_E_2411457	spoof	0.603759
LA_0021	LA_E_4742433	spoof	0.687160
LA_0021	LA_E_3835788	spoof	0.712634
LA_0021	LA_E_6039097	spoof	0.559138
LA_0021	LA_E_8272304	spoof	0.322497
LA_0021	LA_E_9345608	spoof	0.608355
LA_0021	LA_E_2694242	spoof	0.544789
LA_0021	LA_E_5100106	spoof	0.587774
LA_0021	LA_E_9279991	spoof	0.392282
LA_0021	LA_E_1791807	spoof	0.112273
LA_0021	LA_E_4390010	spoof	0.509777
LA_0021	LA_E_8969150	spoof	0.718044
LA_0021	LA_E_6426889	spoof	0.714393
LA_0021	LA_E_2891944	spoof	0.515739
LA_0021	LA_E_5693860	spoof	0.290410
LA_0021	LA_E_8281251	spoof	0.672949
LA_0021	LA_E_5375019	spoof	0.538673
LA_0021	LA_E_5216765	spoof	0.694360
LA_0021	LA_E_6047962	spoof	0.369603
LA_0021	LA_E_7001392	spoof	0.090340
LA_0021	LA_E_4838459	spoof	0.574345
LA_0021	LA_E_9564954	spoof	0.737450
LA_0021	LA_E_7153166	spoof	0.735446
LA_0021	LA_E_6495593	spoof	0.524429
LA_0021	LA_E_4983537	spoof	0.337329
LA_0021	LA_E_4659904	spoof	0.547918
LA_0021	LA_E_8454706	spoof	0.389384
LA_0021	LA_E_2791661	spoof	0.598548
LA_0021	LA_E_5979927	spoof	0.397659
LA_0021	LA_E_3651238	spoof	0.086210
LA_0021	LA_E_9363412	spoof	0.595020
LA_0021	LA_E_2428629	spoof	0.531080
LA_0021	LA_E_2203511	spoof	0.497312
LA_0021	LA_E_3985487	spoof	0.475327
LA_0021	LA_E_2058227	spoof	0.277082
LA_0021	LA_E_5746596	spoof	0.698723
LA_0021	LA_E_3016543	spoof	0.638673
LA_0021	LA_E_7671293	spoof	0.762790
LA_0021	LA_E_9364342	spoof	0.351723
LA_0021	LA_E_5009779	spoof	0.115086
LA_0021	LA_E_1397749	spoof	0.641023
LA_0021	LA_E_8540414	spoof	0.794531
LA_0021	LA_E_6314939	spoof	0.788126
LA_0021	LA_E_2790291	spoof	0.655513
LA_0021	LA_E_6654012	spoof	0.157924
LA_0021	LA_E_3637268	spoof	0.557046
LA_0021	LA_E_1499994	spoof	0.416083
LA_0021	LA_E_1719130	spoof	0.628628
LA_0021	LA_E_9832839	spoof	0.420731
LA_0021	LA_E_1934577	spoof	0.138626
LA_0021	LA_E_6534901	spoof	0.480802
LA_0021	LA_E_6324224	spoof	0.644296
LA_0021	LA_E_1405591	spoof	0.672103
LA_0021	LA_E_6771606	spoof	0.348849
LA_0021	LA_E_6694974	spoof	0.336006
LA_0021	LA_E_4058590	spoof	0.682267
LA_0021	LA_E_2325389	spoof	0.611497
LA_0021	LA_E_2703626	spoof	0.729934
LA_0021	LA_E_5689020	spoof	0.515959
LA_0021	LA_E_4985397	spoof	0.016367
LA_0021	LA_E_4435198	spoof	0.592900
LA_0021	LA_E_7911971	spoof	0.652521
LA_0021	LA_E_6407404	spoof	0.578780
LA_0021	LA_E_9162119	spoof	0.563416
LA_0021	LA_E_2555735	spoof	0.249265
LA_0021	LA_E_6065795	spoof	0.725340
LA_0021	LA_E_3413724	spoof	0.668574
LA_0021	LA_E_7077654	spoof	0.771787
LA_0021	LA_E_2873697	spoof	0.466120
LA_0021	LA_E_6468342	spoof	0.137329
LA_0021	LA_E_4270231	spoof	0.498116
LA_0021	LA_E_5317098	spoof	0.684150
LA_0021	LA_E_1313729	spoof	0.712822
LA_0021	LA_E_6101399	spoof	0.552315
LA_0021	LA_E_7639332	spoof	0.336701
LA_0021	LA_E_3000137	spoof	0.720746
LA_0021	LA_E_7048954	spoof	0.645286
LA_0021	LA_E_2273065	spoof	0.601010
LA_0021	LA_E_5054171	spoof	0.426892
LA_0021	LA_E_7705490	spoof	0.152713
LA_0021	LA_E_9006309	spoof	0.592833
LA_0021	LA_E_9507994	spoof	0.680045
LA_0021	LA_E_1814098	spoof	0.739995
LA_0021	LA_E_8769740	spoof	0.609381
LA_0021	LA_E_3792791	spoof	0.152079
LA_0021	LA_E_7373722	spoof	0.577086
LA_0021	LA_E_3781773	spoof	0.398868
LA_0021	LA_E_6774052	spoof	0.449154
LA_0021	LA_E_6800434	spoof	0.462573
LA_0021	LA_E_2453872	spoof	0.161240
LA_0021	LA_E_6400877	spoof	0.441928
LA_0021	LA_E_6630678	spoof	0.612079
LA_0021	LA_E_3607789	spoof	0.579335
LA_0021	LA_E_5604789	spoof	0.495486
LA_0021	LA_E_3469648	spoof	0.445866
LA_0021	LA_E_1854991	spoof	0.709118
LA_0021	LA_E_7147401	spoof	0.630669
LA_0021	LA_E_7031136	spoof	0.777850
LA_0021	LA_E_4563119	spoof	0.389719
LA_0021	LA_E_3687550	spoof	0.170856
LA_0021	LA_E_8718241	spoof	0.665096
LA_0021	LA_E_5503347	spoof	0.797454
LA_0021	LA_E_7394196	spoof	0.828634
LA_0021	LA_E_6645910	spoof	0.589254
LA_0021	LA_E_9194523	spoof	0.467578
LA_0021	LA_E_1743669	spoof	0.646527
LA_0021	LA_E_7059658	spoof	0.601056
LA_0021	LA_E_2392635	spoof	0.683279
LA_0021	LA_E_6048831	spoof	0.381692
LA_0021	LA_E_6670520	spoof	0.110594
LA_0021	LA_E_1259450	spoof	0.541440
LA_0021	LA_E_9561074	spoof	0.637028
LA_0021	LA_E_5546529	spoof	0.604141
LA_0021	LA_E_3224173	spoof	0.534948
LA_0021	LA_E_5190017	spoof	0.256486
LA_0021	LA_E_2259655	spoof	0.547520
LA_0021	LA_E_5913920	spoof	0.452543
LA_0021	LA_E_4499392	spoof	0.619664
LA_0021	LA_E_1737979	spoof	0.339324
LA_0021	LA_E_1754694	spoof	0.070304
LA_0021	LA_E_1874641	spoof	0.567248
LA_0021	LA_E_8463590	spoof	0.622166
LA_0021	LA_E_8852075	spoof	0.627099
LA_0021	LA_E_5193725	spoof	0.421956
LA_0021	LA_E_3373712	spoof	0.283936
LA_0021	LA_E_4241411	spoof	0.588173
LA_0021	LA_E_9099831	spoof	0.473111
LA_0021	LA_E_3225923	spoof	0.651053
LA_0021	LA_E_3058519	spoof	0.486076
LA_0021	LA_E_8161210	spoof	0.144523
LA_0021	LA_E_7168520	spoof	0.570829
LA_0021	LA_E_6823897	spoof	0.503968
LA_0021	LA_E_1388052	spoof	0.667694
LA_0021	LA_E_4044123	spoof	0.500195
LA_0021	LA_E_9196045	spoof	0.217290
LA_0021	LA_E_3621903	spoof	0.672802
LA_0021	LA_E_3833786	spoof	0.592419
LA_0021	LA_E_7409721	spoof	0.729725
LA_0021	LA_E_4704945	spoof	0.436050
LA_0021	LA_E_4388689	spoof	0.073204
LA_0021	LA_E_5237888	spoof	0.620809
LA_0021	LA_E_8778405	spoof	0.762269
LA_0021	LA_E_2282515	spoof	0.770778
LA_0021	LA_E_2496657	spoof	0.623058
LA_0021	LA_E_7567404	spoof	0.265690
LA_0021	LA_E_9028623	spoof	0.599285
LA_0021	LA_E_4317475	spoof	0.444624
LA_0021	LA_E_4872704	spoof	0.583561
LA_0021	LA_E_7468425	spoof	0.466388
LA_0021	LA_E_4791790	spoof	0.097735
LA_0021	LA_E_9534543	spoof	0.450240
LA_0021	LA_E_8344936	spoof	0.561424
LA_0021	LA_E_2612795	spoof	0.472346
LA_0021	LA_E_2402382	spoof	0.371890
LA_0021	LA_E_2059620	spoof	0.212279
LA_0021	LA_E_5359972	spoof	0.561518
LA_0021	LA_E_5802229	spoof	0.462229
LA_0021	LA_E_1022180	spoof	0.735084
LA_0021	LA_E_1789550	spoof	0.402070
LA_0021	LA_E_7110222	spoof	0.085419
LA_0021	LA_E_5436503	spoof	0.524669
LA_0021	LA_E_8939473	spoof	0.731636
LA_0021	LA_E_7707012	spoof	0.697543
LA_0021	LA_E_8431335	spoof	0.524462
LA_0021	LA_E_1198462	spoof	0.351129
LA_0021	LA_E_5547599	spoof	0.612919
LA_0021	LA_E_6291911	spoof	0.527975
LA_0021	LA_E_6078083	spoof	0.716817
LA_0021	LA_E_7437923	spoof	0.283341
LA_0021	LA_E_3869775	spoof	0.087783
LA_0021	LA_E_7888277	spoof	0.566485
LA_0021	LA_E_1145217	spoof	0.701631
LA_0021	LA_E_6519082	spoof	0.712406
LA_0021	LA_E_9545221	spoof	0.631697
LA_0021	LA_E_7727459	spoof	0.276001
LA_0021	LA_E_3736899	spoof	0.713046
LA_0021	LA_E_3382178	spoof	0.623150
LA_0021	LA_E_9207892	spoof	0.691083
LA_0021	LA_E_1345639	spoof	0.459618
LA_0021	LA_E_5570779	spoof	0.116857
LA_0021	LA_E_4272775	spoof	0.697043
LA_0021	LA_E_5921124	spoof	0.820709
LA_0021	LA_E_4419388	spoof	0.825567
LA_0021	LA_E_5561613	spoof	0.613141
LA_0021	LA_E_5194812	spoof	0.350262
LA_0021	LA_E_9475149	spoof	0.691371
LA_0021	LA_E_7143368	spoof	0.612978
LA_0021	LA_E_2727497	spoof	0.756425
LA_0021	LA_E_4477449	spoof	0.321135
LA_0021	LA_E_9332240	spoof	0.039268
LA_0021	LA_E_2739139	spoof	0.548181
LA_0021	LA_E_2300390	spoof	0.758437
LA_0021	LA_E_2335851	spoof	0.756753
LA_0021	LA_E_1337619	spoof	0.525989
LA_0021	LA_E_8958649	spoof	0.292846
LA_0021	LA_E_1109594	spoof	0.642914
LA_0021	LA_E_7359314	spoof	0.565588
LA_0021	LA_E_4651404	spoof	0.732830
LA_0021	LA_E_7895208	spoof	0.330259
LA_0021	LA_E_7266493	spoof	0.128410
LA_0021	LA_E_8182631	spoof	0.530393
LA_0021	LA_E_9288824	spoof	0.702608
LA_0021	LA_E_7208046	spoof	0.711552
LA_0021	LA_E_9343248	spoof	0.461011
LA_0021	LA_E_6434427	spoof	0.301870
LA_0021	LA_E_1466089	spoof	0.613023
LA_0021	LA_E_3170044	spoof	0.514262
LA_0021	LA_E_8581811	spoof	0.674989
LA_0021	LA_E_6349674	spoof	0.418890
LA_0021	LA_E_2655033	spoof	-0.022791
LA_0021	LA_E_4939277	spoof	0.518949
LA_0021	LA_E_8257691	spoof	0.736142
LA_0021	LA_E_3752507	spoof	0.751609
LA_0021	LA_E_9573826	spoof	0.544113
LA_0021	LA_E_9816246	spoof	0.330921
LA_0021	LA_E_1165402	spoof	0.583022
LA_0021	LA_E_3823971	spoof	0.546960
LA_0021	LA_E_7878859	spoof	0.632622
LA_0021	LA_E_3648937	spoof	0.497242
LA_0021	LA_E_5671643	spoof	0.078523
LA_0021	LA_E_9609179	spoof	0.531069
LA_0021	LA_E_8137244	spoof	0.628813
LA_0021	LA_E_1638294	spoof	0.671731
LA_0021	LA_E_7167843	spoof	0.544447
LA_0021	LA_E_5070619	spoof	0.407999
LA_0021	LA_E_4078057	spoof	0.710268
LA_0021	LA_E_7732175	spoof	0.603373
LA_0021	LA_E_9199760	spoof	0.796590
LA_0021	LA_E_2153356	spoof	0.440142
LA_0021	LA_E_2877992	spoof	0.087208
LA_0021	LA_E_9129430	spoof	0.773876
LA_0021	LA_E_3367226	spoof	0.869009
LA_0021	LA_E_1644449	spoof	0.849809
LA_0021	LA_E_4708805	spoof	0.652039
LA_0021	LA_E_7653056	spoof	0.294488
LA_0021	LA_E_8694345	spoof	0.624528
LA_0021	LA_E_4269979	spoof	0.486799
LA_0021	LA_E_3600597	spoof	0.704623
LA_0021	LA_E_7001653	spoof	0.332326
LA_0021	LA_E_5527921	spoof	0.143616
LA_0021	LA_E_5412890	spoof	0.481978
LA_0021	LA_E_6801618	spoof	0.661602
LA_0021	LA_E_8042163	spoof	0.616222
LA_0021	LA_E_3091367	spoof	0.537019
LA_0021	LA_E_2153703	spoof	0.325298
LA_0021	LA_E_2487838	spoof	0.671537
LA_0021	LA_E_1678544	spoof	0.576400
LA_0021	LA_E_8253816	spoof	0.703003
LA_0021	LA_E_4886700	spoof	0.405262
LA_0021	LA_E_2721284	spoof	0.141403
LA_0021	LA_E_7298485	spoof	0.547083
LA_0021	LA_E_3330180	spoof	0.735472
LA_0021	LA_E_6052782	spoof	0.741047
LA_0021	LA_E_4741832	spoof	0.630124
LA_0021	LA_E_6614063	spoof	0.237096
LA_0021	LA_E_9633952	spoof	0.604970
LA_0021	LA_E_1307192	spoof	0.469098
LA_0021	LA_E_6864047	spoof	0.529995
LA_0021	LA_E_4575811	spoof	0.238505
LA_0021	LA_E_4651844	spoof	0.061299
LA_0021	LA_E_7107825	spoof	0.487146
LA_0021	LA_E_7636328	spoof	0.602600
LA_0021	LA_E_7505979	spoof	0.576548
LA_0021	LA_E_2134851	spoof	0.473981
LA_0021	LA_E_8026472	spoof	0.332906
LA_0021	LA_E_7668503	spoof	0.706182
LA_0021	LA_E_6051321	spoof	0.624600
LA_0021	LA_E_8276710	spoof	0.744946
LA_0021	LA_E_4233093	spoof	0.441673
LA_0021	LA_E_2907789	spoof	0.108155
LA_0021	LA_E_5433016	spoof	0.647876
LA_0021	LA_E_5194105	spoof	0.804393
LA_0021	LA_E_2309994	spoof	0.767125
LA_0021	LA_E_7655061	spoof	0.650220
LA_0021	LA_E_9910187	spoof	0.299855
LA_0021	LA_E_7597436	spoof	0.687536
LA_0021	LA_E_3061774	spoof	0.503005
LA_0021	LA_E_5181822	spoof	0.668784
LA_0021	LA_E_8868985	spoof	0.448084
LA_0021	LA_E_5672601	spoof	0.174308
LA_0021	LA_E_3763282	spoof	0.449970
LA_0021	LA_E_7306014	spoof	0.595144
LA_0021	LA_E_8076823	spoof	0.665055
LA_0021	LA_E_6189119	spoof	0.493514
LA_0021	LA_E_8049555	spoof	0.301822
LA_0021	LA_E_6821476	spoof	0.552030
LA_0021	LA_E_3453059	spoof	0.451878
LA_0021	LA_E_5542428	spoof	0.483763
LA_0021	LA_E_4861294	spoof	0.370727
LA_0021	LA_E_7156704	spoof	0.029181
LA_0021	LA_E_5643549	spoof	0.502498
LA_0021	LA_E_8235986	spoof	0.553806
LA_0021	LA_E_6399779	spoof	0.561719
LA_0021	LA_E_5957224	spoof	0.291026
LA_0021	LA_E_4251958	spoof	0.188594
LA_0021	LA_E_8879061	spoof	0.530950
LA_0021	LA_E_7043986	spoof	0.493352
LA_0021	LA_E_7140609	spoof	0.500222
LA_0021	LA_E_6480464	spoof	0.360063
LA_0021	LA_E_4943779	spoof	0.126182
LA_0021	LA_E_5980141	spoof	0.513073
LA_0021	LA_E_7599734	spoof	0.498913
LA_0021	LA_E_4986561	spoof	0.515910
LA_0021	LA_E_4528924	spoof	0.351942
LA_0021	LA_E_6726908	spoof	0.224847
LA_0021	LA_E_1676290	spoof	0.626923
LA_0021	LA_E_4266995	spoof	0.570144
LA_0021	LA_E_6301136	spoof	0.670947
LA_0021	LA_E_8490695	spoof	0.395758
LA_0021	LA_E_7271155	spoof	0.102952
LA_0021	LA_E_8247501	spoof	0.572006
LA_0021	LA_E_2958957	spoof	0.600450
LA_0021	LA_E_9435079	spoof	0.640723
LA_0021	LA_E_4427765	spoof	0.521611
LA_0021	LA_E_8137794	spoof	0.413720
LA_0021	LA_E_7701610	spoof	0.573062
LA_0021	LA_E_1781620	spoof	0.487395
LA_0021	LA_E_8339257	spoof	0.624084
LA_0021	LA_E_3721297	spoof	0.390330
LA_0021	LA_E_9566759	spoof	0.051082
LA_0021	LA_E_4112542	spoof	0.426431
LA_0021	LA_E_4749253	spoof	0.641470
LA_0021	LA_E_2382435	spoof	0.589399
LA_0021	LA_E_5535156	spoof	0.509985
LA_0021	LA_E_4997388	spoof	0.203949
LA_0021	LA_E_8835086	spoof	0.444374
LA_0021	LA_E_5799547	spoof	0.435619
LA_0021	LA_E_2239242	spoof	0.603276
LA_0021	LA_E_8010808	spoof	0.415465
LA_0021	LA_E_9367997	spoof	0.117375
LA_0021	LA_E_9741315	spoof	0.453232
LA_0021	LA_E_2757244	spoof	0.575532
LA_0021	LA_E_1565392	spoof	0.593681
LA_0021	LA_E_1149114	spoof	0.391265
LA_0021	LA_E_4019509	spoof	0.344693
LA_0021	LA_E_3404599	spoof	0.691177
LA_0021	LA_E_7420008	spoof	0.599358
LA_0021	LA_E_8596349	spoof	0.708306
LA_0021	LA_E_4807303	spoof	0.399235
LA_0021	LA_E_8545389	spoof	0.126806
LA_0021	LA_E_5277618	spoof	0.550258
LA_0021	LA_E_1895059	spoof	0.774289
LA_0021	LA_E_4946995	spoof	0.748582
LA_0021	LA_E_7283951	spoof	0.590956
LA_0021	LA_E_4644718	spoof	0.289583
LA_0021	LA_E_1955017	spoof	0.653726
LA_0021	LA_E_8274765	spoof	0.567176
LA_0021	LA_E_2218640	spoof	0.690537
LA_0021	LA_E_9894302	spoof	0.356324
LA_0021	LA_E_2267026	spoof	0.041468
LA_0021	LA_E_2043425	spoof	0.600441
LA_0021	LA_E_7449104	spoof	0.735282
LA_0021	LA_E_2581343	spoof	0.753752
LA_0021	LA_E_9566997	spoof	0.583667
LA_0021	LA_E_7811196	spoof	0.349495
LA_0021	LA_E_3468848	spoof	0.609474
LA_0021	LA_E_8577127	spoof	0.522880
LA_0021	LA_E_9223946	spoof	0.709177
LA_0021	LA_E_4706267	spoof	0.443763
LA_0021	LA_E_4498032	spoof	0.144777
LA_0021	LA_E_6181945	spoof	0.575149
LA_0021	LA_E_2105229	spoof	0.739431
LA_0021	LA_E_9206530	spoof	0.714430
LA_0021	LA_E_5033114	spoof	0.581065
LA_0021	LA_E_2624802	spoof	0.216405
LA_0021	LA_E_5045840	spoof	0.555711
LA_0021	LA_E_9605038	spoof	0.421820
LA_0021	LA_E_8196689	spoof	0.569266
LA_0021	LA_E_8603519	spoof	0.284693
LA_0021	LA_E_5972400	spoof	0.089434
LA_0021	LA_E_2783202	spoof	0.545793
LA_0021	LA_E_6178989	spoof	0.516377
LA_0021	LA_E_8326269	spoof	0.520972
LA_0021	LA_E_7979241	spoof	0.420569
LA_0021	LA_E_5606191	spoof	0.345588
LA_0021	LA_E_8927649	spoof	0.615384
LA_0021	LA_E_7551492	spoof	0.556484
LA_0021	LA_E_2893640	spoof	0.614413
LA_0021	LA_E_6560764	spoof	0.377565
LA_0021	LA_E_5402336	spoof	0.055096
LA_0021	LA_E_7804408	spoof	0.574391
